"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"3.1.3.68-RXN[CCO-PERI-BAC]-2-DEOXY-D-GLUCOSE-6-PHOSPHATE/WATER//2-DEOXY-D-GLUCOSE/Pi.72."	{"2-DEOXY-D-GLUCOSE-6-PHOSPHATE[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"2-DEOXY-D-GLUCOSE[CCO-PERI-BAC]":1,"Pi[CCO-PERI-BAC]":1}	"L2R"	["ALKAPHOSPHA-CPLX"]	
"3.1.3.74-RXN[CCO-CYTOSOL]-PYRIDOXAL_PHOSPHATE/WATER//PYRIDOXAL/Pi.53."	{"PYRIDOXAL_PHOSPHATE[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"PYRIDOXAL[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1}	"L2R"	["EG11239-MONOMER", "EG11470-MONOMER", "G6246-MONOMER"]	
"3.1.3.74-RXN[CCO-PERI-BAC]-PYRIDOXAL_PHOSPHATE/WATER//PYRIDOXAL/Pi.54."	{"PYRIDOXAL_PHOSPHATE[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"PYRIDOXAL[CCO-PERI-BAC]":1,"Pi[CCO-PERI-BAC]":1}	"L2R"	["ALKAPHOSPHA-CPLX"]	
"3.2.1.17-RXN"	{"Peptidoglycans[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"NAcMur-Peptide-Undecaprenols[CCO-CYTOSOL]":1,"N-acetyl-D-glucosamine[CCO-CYTOSOL]":1}	"L2R"	["G6310-MONOMER"]	
"3.2.1.17-RXN-C6/WATER//C5/N-ACETYL-D-GLUCOSAMINE.36."	{"C6[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"C5[CCO-CYTOSOL]":1,"N-ACETYL-D-GLUCOSAMINE[CCO-CYTOSOL]":1}	"L2R"	["G6310-MONOMER"]	
"3.2.1.17-RXN-C6/WATER//C5/N-acetyl-D-glucosamine.36."	{"C6[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"C5[CCO-CYTOSOL]":1,"N-acetyl-D-glucosamine[CCO-CYTOSOL]":1}	"L2R"	["G6310-MONOMER"]	
"3.2.1.17-RXN-Peptidoglycans/WATER//NAcMur-Peptide-Undecaprenols/N-ACETYL-D-GLUCOSAMINE.74."	{"Peptidoglycans[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"NAcMur-Peptide-Undecaprenols[CCO-CYTOSOL]":1,"N-ACETYL-D-GLUCOSAMINE[CCO-CYTOSOL]":1}	"L2R"	["G6310-MONOMER"]	
"3.2.1.21-RXN"	{"Beta-D-glucosides[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"Non-Glucosylated-Glucose-Acceptors[CCO-PERI-BAC]":1,"Glucopyranose[CCO-PERI-BAC]":1}	"L2R"	["EG12013-MONOMER"]	
"3.2.1.21-RXN-Beta-D-glucosides/WATER//Non-Glucosylated-Glucose-Acceptors/ALPHA-GLUCOSE.74."	{"Beta-D-glucosides[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"Non-Glucosylated-Glucose-Acceptors[CCO-PERI-BAC]":1,"ALPHA-GLUCOSE[CCO-PERI-BAC]":1}	"L2R"	["EG12013-MONOMER"]	
"3.2.1.21-RXN-Beta-D-glucosides/WATER//Non-Glucosylated-Glucose-Acceptors/GLC.64."	{"Beta-D-glucosides[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"Non-Glucosylated-Glucose-Acceptors[CCO-PERI-BAC]":1,"GLC[CCO-PERI-BAC]":1}	"L2R"	["EG12013-MONOMER"]	
"3.2.1.52-RXN"	{"N-Acetyl-beta-D-Hexosaminides[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"N-acetyl-beta-D-hexosamines[CCO-CYTOSOL]":1,"Alcohols[CCO-CYTOSOL]":1}	"L2R"	["G6567-MONOMER"]	
"3.2.2.10-RXN-CMP/WATER//CPD-15318/CYTOSINE.30."	{"CMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-15318[CCO-CYTOSOL]":1,"CYTOSINE[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-CMP/WATER//CPD-15895/CYTOSINE.30."	{"CMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-15895[CCO-CYTOSOL]":1,"CYTOSINE[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-CMP/WATER//CPD-16551/CYTOSINE.30."	{"CMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-16551[CCO-CYTOSOL]":1,"CYTOSINE[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-CMP/WATER//RIBOSE-5P/CYTOSINE.30."	{"CMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"RIBOSE-5P[CCO-CYTOSOL]":1,"CYTOSINE[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-UMP/WATER//CPD-15318/URACIL.28."	{"UMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-15318[CCO-CYTOSOL]":1,"URACIL[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-UMP/WATER//CPD-15895/URACIL.28."	{"UMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-15895[CCO-CYTOSOL]":1,"URACIL[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-UMP/WATER//CPD-16551/URACIL.28."	{"UMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-16551[CCO-CYTOSOL]":1,"URACIL[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.10-RXN-UMP/WATER//RIBOSE-5P/URACIL.28."	{"UMP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"RIBOSE-5P[CCO-CYTOSOL]":1,"URACIL[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8262"]	
"3.2.2.23-RXN"	{"DNA-containing-diamino-hydro-formamidops[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-16491[CCO-CYTOSOL]":1,"5-Phospho-terminated-DNAs[CCO-CYTOSOL]":1,"3-Prime-Phosphate-Terminated-DNAs[CCO-CYTOSOL]":1,"CPD-21221[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["EG10329-MONOMER"]	
"3.4.11.18-RXN"	{"Protein-With-N-Terminal-Met[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"MET[CCO-CYTOSOL]":1,"Peptide-Holder-Alternative[CCO-CYTOSOL]":1}	"L2R"	["EG10570-MONOMER"]	
"3.4.11.2-RXN"	{"Peptide-with-N-terminal-Alanine[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"L-ALPHA-ALANINE[CCO-CYTOSOL]":1,"Peptide-Holder-Alternative[CCO-CYTOSOL]":1}	"L2R"	["EG10696-MONOMER"]	
"3.4.11.4-RXN"	{"TRIPEPTIDES[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"DIPEPTIDES[CCO-CYTOSOL]":1,"Amino-Acids-20[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-3041"]	
"3.4.11.9-RXN"	{"Protein-With-N-Terminal-X-Pro[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Amino-Acids-20[CCO-CYTOSOL]":1,"Protein-With-N-Terminal-Pro[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-3081"]	
"3.4.13.18-RXN-D-ALA-D-ALA/WATER//L-ALPHA-ALANINE.35."	{"D-ALA-D-ALA[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"L-ALPHA-ALANINE[CCO-CYTOSOL]":2}	"L2R"	["CPLX0-3001"]	
"3.4.13.18-RXN-GLYCYLGLYCINE/WATER//GLY.25."	{"GLYCYLGLYCINE[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"GLY[CCO-CYTOSOL]":2}	"L2R"	["CPLX0-3001"]	
"3.4.13.21-RXN"	{"Dipeptides-With-Asp-At-N-Terminal[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"L-ASPARTATE[CCO-CYTOSOL]":1,"Amino-Acids-20[CCO-CYTOSOL]":1}	"L2R"	["EG11920-MONOMER"]	
"3.4.13.22-RXN"	{"D-ALA-D-ALA[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"D-ALANINE[CCO-CYTOSOL]":2}	"L2R"	["G6782-MONOMER"]	
"3.4.13.9-RXN-CPD0-2649/WATER//PRO/MET.25."	{"CPD0-2649[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"PRO[CCO-CYTOSOL]":1,"MET[CCO-CYTOSOL]":1}	"L2R"	["CPLX0-8156"]	
"3.4.15.5-RXN"	{"Peptidyl-Dipeptidase-Dcp-Substrates[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"Peptides-holder[CCO-PERI-BAC]":1,"DIPEPTIDES[CCO-PERI-BAC]":1}	"L2R"	["EG10212-MONOMER"]	
"3.4.17.8-RXN"	{"C1[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"UDP-MURNAC-TETRAPEPTIDE[CCO-PERI-BAC]":1,"D-ALANINE[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-8254", "CPLX0-8252"]	
"3.4.19.12-RXN"	{"PROTEIN-N-UBIQUITYL-LYSINE[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Protein-L-lysine[CCO-CYTOSOL]":1,"Ubiquitin-C-Terminal-Glycine[CCO-CYTOSOL]":1}	"L2R"	["G7176-MONOMER"]	
"3.4.21.102-RXN-General-Protein-Substrates/WATER//Peptides-holder/PROTON.57."	{"General-Protein-Substrates[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"Peptides-holder[CCO-PERI-BAC]":2,"PROTON[CCO-PERI-BAC]":2}	"L2R"	["EG10760-MONOMER"]	
"3.4.21.53-RXN-General-Protein-Substrates/WATER//Peptides-holder/PROTON.57."	{"General-Protein-Substrates[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Peptides-holder[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["CPLX0-2881"]	
"3.4.21.92-RXN-General-Protein-Substrates/ATP/WATER//Peptides-holder/ADP/Pi/PROTON.68."	{"General-Protein-Substrates[CCO-CYTOSOL]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-2,"Peptides-holder[CCO-CYTOSOL]":2,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":3}	"L2R"	["CPLX0-3108", "CPLX0-3107", "CPLX0-3104", "CPLX0-3101"]	
"3.4.24.55-RXN-General-Protein-Substrates/WATER//Peptides-holder/PROTON.57."	{"General-Protein-Substrates[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"Peptides-holder[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["EG10786-MONOMER"]	
"3.5.1.88-RXN"	{"FORMYL-L-METHIONYL-PEPTIDE[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"METHIONYL-PEPTIDE[CCO-CYTOSOL]":1,"FORMATE[CCO-CYTOSOL]":1}	"L2R"	["EG11440-MONOMER"]	
"3.5.2.17-RXN"	{"5-HYDROXYISOURATE[CCO-PERI-BAC]":-1,"WATER[CCO-PERI-BAC]":-1,"CPD-5821[CCO-PERI-BAC]":1,"PROTON[CCO-PERI-BAC]":1}	"L2R"	["CPLX0-3961"]	
"3.6.1.41-RXN"	{"ADENOSYL-P4[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ADP[CCO-CYTOSOL]":2,"PROTON[CCO-CYTOSOL]":2}	"L2R"	["EG10048-MONOMER"]	
"3.6.3.23-RXN-ACETYLMURAMYL-ALANYL-ISOGLUTAMINE/ATP/WATER//ACETYLMURAMYL-ALANYL-ISOGLUTAMINE/ADP/Pi/PROTON.93."	{"ACETYLMURAMYL-ALANYL-ISOGLUTAMINE[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ACETYLMURAMYL-ALANYL-ISOGLUTAMINE[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-ALA-GLY/ATP/WATER//ALA-GLY/ADP/Pi/PROTON.41."	{"ALA-GLY[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"ALA-GLY[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CARNOSINE/ATP/WATER//CARNOSINE/ADP/Pi/PROTON.45."	{"CARNOSINE[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CARNOSINE[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-10814/ATP/WATER//CPD-10814/ADP/Pi/PROTON.45."	{"CPD-10814[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-10814[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13390/ATP/WATER//CPD-13390/ADP/Pi/PROTON.45."	{"CPD-13390[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13390[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13393/ATP/WATER//CPD-13393/ADP/Pi/PROTON.45."	{"CPD-13393[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13393[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13394/ATP/WATER//CPD-13394/ADP/Pi/PROTON.45."	{"CPD-13394[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13394[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13395/ATP/WATER//CPD-13395/ADP/Pi/PROTON.45."	{"CPD-13395[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13395[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13397/ATP/WATER//CPD-13397/ADP/Pi/PROTON.45."	{"CPD-13397[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13397[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13398/ATP/WATER//CPD-13398/ADP/Pi/PROTON.45."	{"CPD-13398[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13398[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13401/ATP/WATER//CPD-13401/ADP/Pi/PROTON.45."	{"CPD-13401[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13401[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13403/ATP/WATER//CPD-13403/ADP/Pi/PROTON.45."	{"CPD-13403[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13403[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13404/ATP/WATER//CPD-13404/ADP/Pi/PROTON.45."	{"CPD-13404[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13404[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-13406/ATP/WATER//CPD-13406/ADP/Pi/PROTON.45."	{"CPD-13406[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-13406[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-15384/ATP/WATER//CPD-15384/ADP/Pi/PROTON.45."	{"CPD-15384[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-15384[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-20340/ATP/WATER//CPD-20340/ADP/Pi/PROTON.45."	{"CPD-20340[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-20340[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-20746/ATP/WATER//CPD-20746/ADP/Pi/PROTON.45."	{"CPD-20746[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-20746[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-20750/ATP/WATER//CPD-20750/ADP/Pi/PROTON.45."	{"CPD-20750[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-20750[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD-3569/ATP/WATER//CPD-3569/ADP/Pi/PROTON.43."	{"CPD-3569[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD-3569[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1082/ATP/WATER//CPD0-1082/ADP/Pi/PROTON.45."	{"CPD0-1082[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1082[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1085/ATP/WATER//CPD0-1085/ADP/Pi/PROTON.45."	{"CPD0-1085[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1085[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1445/ATP/WATER//CPD0-1445/ADP/Pi/PROTON.45."	{"CPD0-1445[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1445[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1620/ATP/WATER//CPD0-1620/ADP/Pi/PROTON.45."	{"CPD0-1620[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1620[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1906/ATP/WATER//CPD0-1906/ADP/Pi/PROTON.45."	{"CPD0-1906[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1906[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1907/ATP/WATER//CPD0-1907/ADP/Pi/PROTON.45."	{"CPD0-1907[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1907[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1908/ATP/WATER//CPD0-1908/ADP/Pi/PROTON.45."	{"CPD0-1908[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1908[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1909/ATP/WATER//CPD0-1909/ADP/Pi/PROTON.45."	{"CPD0-1909[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1909[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1910/ATP/WATER//CPD0-1910/ADP/Pi/PROTON.45."	{"CPD0-1910[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1910[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1911/ATP/WATER//CPD0-1911/ADP/Pi/PROTON.45."	{"CPD0-1911[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1911[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1913/ATP/WATER//CPD0-1913/ADP/Pi/PROTON.45."	{"CPD0-1913[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1913[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
"3.6.3.23-RXN-CPD0-1915/ATP/WATER//CPD0-1915/ADP/Pi/PROTON.45."	{"CPD0-1915[CCO-PERI-BAC]":-1,"ATP[CCO-CYTOSOL]":-1,"WATER[CCO-CYTOSOL]":-1,"CPD0-1915[CCO-CYTOSOL]":1,"ADP[CCO-CYTOSOL]":1,"Pi[CCO-CYTOSOL]":1,"PROTON[CCO-CYTOSOL]":1}	"L2R"	["ABC-41-CPLX", "ABC-22-CPLX"]	
