"left"	"right"	"id"	"rho"	"name"
3991759	3991760	"TERM_WC-385"	"0"	"TERM_WC_cyaY"
1655897	1655438	"TERM_WC-3850"	"0"	"TERM_WC_ynfD"
1663147	1656027	"TERM_WC-3851"	"0"	"TERM_WC_ynfEFGH-dmsD"
1664545	1664546	"TERM_WC-3852"	"0"	"TERM_WC_ynfK"
1664545	1664546	"TERM_WC-3853"	"0"	"TERM_WC_ynfK"
1666720	1666721	"TERM_WC-3854"	"0"	"TERM_WC_ynfL"
1668979	1667657	"TERM_WC-3855"	"0"	"TERM_WC_ynfM"
1668979	1667654	"TERM_WC-3856"	"0"	"TERM_WC_ynfM"
1668979	1667696	"TERM_WC-3857"	"0"	"TERM_WC_ynfM"
1635975	1635976	"TERM_WC-3858"	"0"	"TERM_WC_ynfN"
1635975	1635976	"TERM_WC-3859"	"0"	"TERM_WC_ynfN"
1489459	1488790	"TERM_WC-386"	"0"	"TERM_WC_cybB"
1635484	1634751	"TERM_WC-3860"	"0"	"TERM_WC_ynfO-ydfO"
1650749	1650750	"TERM_WC-3861"	"0"	"TERM_WC_ynfP"
1755742	1755743	"TERM_WC-3862"	"0"	"TERM_WC_ynhG"
1755742	1755743	"TERM_WC-3863"	"0"	"TERM_WC_ynhG"
1806683	1805603	"TERM_WC-3864"	"0"	"TERM_WC_yniA"
1806683	1805799	"TERM_WC-3865"	"0"	"TERM_WC_yniA"
1806683	1805743	"TERM_WC-3866"	"0"	"TERM_WC_yniA"
1806718	1806719	"TERM_WC-3867"	"0"	"TERM_WC_yniB"
1808075	1807350	"TERM_WC-3868"	"0"	"TERM_WC_yniC"
1803299	1803125	"TERM_WC-3869"	"0"	"TERM_WC_yniD"
1489459	1488785	"TERM_WC-387"	"0"	"TERM_WC_cybB"
1838801	1837464	"TERM_WC-3870"	"0"	"TERM_WC_ynjE"
1838804	1838805	"TERM_WC-3871"	"0"	"TERM_WC_ynjF"
1838804	1838805	"TERM_WC-3872"	"0"	"TERM_WC_ynjF"
1839884	1839885	"TERM_WC-3873"	"0"	"TERM_WC_ynjH"
1839884	1839885	"TERM_WC-3874"	"0"	"TERM_WC_ynjH"
1841852	1841853	"TERM_WC-3875"	"0"	"TERM_WC_ynjI"
1841852	1841853	"TERM_WC-3876"	"0"	"TERM_WC_ynjI"
1841852	1841853	"TERM_WC-3877"	"0"	"TERM_WC_ynjI"
1889346	1889347	"TERM_WC-3878"	"0"	"TERM_WC_yoaA"
1891738	1891383	"TERM_WC-3879"	"0"	"TERM_WC_yoaB"
1489459	1488911	"TERM_WC-388"	"0"	"TERM_WC_cybB"
1891738	1891345	"TERM_WC-3880"	"0"	"TERM_WC_yoaB"
1892459	1891990	"TERM_WC-3881"	"0"	"TERM_WC_yoaC"
1892459	1892136	"TERM_WC-3882"	"0"	"TERM_WC_yoaC"
1892459	1892124	"TERM_WC-3883"	"0"	"TERM_WC_yoaC"
1898052	1896451	"TERM_WC-3884"	"0"	"TERM_WC_yoaD"
1898050	1898051	"TERM_WC-3885"	"0"	"TERM_WC_yoaE"
1875299	1875300	"TERM_WC-3886"	"0"	"TERM_WC_yoaF"
1892573	1892574	"TERM_WC-3887"	"0"	"TERM_WC_yoaH"
1872099	1872100	"TERM_WC-3888"	"0"	"TERM_WC_yoaI"
1921386	1921387	"TERM_WC-3889"	"0"	"TERM_WC_yobA-yebZY"
4457881	4457576	"TERM_WC-389"	"0"	"TERM_WC_cybC"
1924809	1923233	"TERM_WC-3890"	"0"	"TERM_WC_yobB-exoX"
1924809	1923388	"TERM_WC-3891"	"0"	"TERM_WC_yobB-exoX"
1903286	1902825	"TERM_WC-3892"	"0"	"TERM_WC_yobD"
1905247	1905248	"TERM_WC-3893"	"0"	"TERM_WC_yobF-cspC"
1905247	1905248	"TERM_WC-3894"	"0"	"TERM_WC_yobF-cspC"
1907191	1906924	"TERM_WC-3895"	"0"	"TERM_WC_yobH"
2040925	2040200	"TERM_WC-3896"	"0"	"TERM_WC_yodB"
2040925	2040285	"TERM_WC-3897"	"0"	"TERM_WC_yodB"
2040925	2040318	"TERM_WC-3898"	"0"	"TERM_WC_yodB"
2040925	2040332	"TERM_WC-3899"	"0"	"TERM_WC_yodB"
1701261	1700226	"TERM_WC-39"	"0"	"TERM_WC_add"
4429302	4427803	"TERM_WC-390"	"0"	"TERM_WC_cycA"
2026209	2026210	"TERM_WC-3900"	"0"	"TERM_WC_yodC"
2026209	2026210	"TERM_WC-3901"	"0"	"TERM_WC_yodC"
2023240	2023010	"TERM_WC-3902"	"0"	"TERM_WC_yodD"
2067054	2066659	"TERM_WC-3903"	"0"	"TERM_WC_yoeA"
2068531	2068268	"TERM_WC-3904"	"0"	"TERM_WC_yoeE"
2076958	2076599	"TERM_WC-3905"	"0"	"TERM_WC_yoeF"
2223063	2223064	"TERM_WC-3906"	"0"	"TERM_WC_yohC"
2223063	2223064	"TERM_WC-3907"	"0"	"TERM_WC_yohC"
2224404	2223785	"TERM_WC-3908"	"0"	"TERM_WC_yohD"
2224528	2224529	"TERM_WC-3909"	"0"	"TERM_WC_yohF"
773407	770393	"TERM_WC-391"	"0"	"TERM_WC_cydAB"
2226568	2226569	"TERM_WC-3910"	"0"	"TERM_WC_yohH"
2229739	2228515	"TERM_WC-3911"	"0"	"TERM_WC_yohJK"
2229739	2228531	"TERM_WC-3912"	"0"	"TERM_WC_yohJK"
2213789	2213608	"TERM_WC-3913"	"0"	"TERM_WC_yohO"
2304991	2304992	"TERM_WC-3914"	"0"	"TERM_WC_yojI"
2500012	2496693	"TERM_WC-3915"	"0"	"TERM_WC_ypdABC"
2492998	2492516	"TERM_WC-3916"	"0"	"TERM_WC_ypdI"
2474259	2474116	"TERM_WC-3917"	"0"	"TERM_WC_ypdJ"
2549296	2549297	"TERM_WC-3918"	"0"	"TERM_WC_ypeA-yfeZ"
2509352	2509023	"TERM_WC-3919"	"0"	"TERM_WC_ypeC"
773407	770591	"TERM_WC-392"	"0"	"TERM_WC_cydAB"
2579753	2579754	"TERM_WC-3920"	"0"	"TERM_WC_ypfG"
2579753	2579754	"TERM_WC-3921"	"0"	"TERM_WC_ypfG"
2591091	2591092	"TERM_WC-3922"	"0"	"TERM_WC_ypfH"
2591863	2591864	"TERM_WC-3923"	"0"	"TERM_WC_ypfJ-tmcA"
2588826	2588827	"TERM_WC-3924"	"0"	"TERM_WC_ypfM"
2588826	2588827	"TERM_WC-3925"	"0"	"TERM_WC_ypfM"
2671793	2671296	"TERM_WC-3926"	"0"	"TERM_WC_yphA"
2671835	2671836	"TERM_WC-3927"	"0"	"TERM_WC_yphB"
2671835	2671836	"TERM_WC-3928"	"0"	"TERM_WC_yphB"
2671835	2671836	"TERM_WC-3929"	"0"	"TERM_WC_yphCB"
773407	770436	"TERM_WC-393"	"0"	"TERM_WC_cydAB"
2673846	2673847	"TERM_WC-3930"	"0"	"TERM_WC_yphFED"
2677483	2677484	"TERM_WC-3931"	"0"	"TERM_WC_yphG"
2682081	2680885	"TERM_WC-3932"	"0"	"TERM_WC_yphH"
2776165	2776166	"TERM_WC-3933"	"0"	"TERM_WC_ypjA"
2781657	2781658	"TERM_WC-3934"	"0"	"TERM_WC_ypjB"
2782548	2782549	"TERM_WC-3935"	"0"	"TERM_WC_ypjC"
2746778	2745868	"TERM_WC-3936"	"0"	"TERM_WC_ypjD"
2746778	2745952	"TERM_WC-3937"	"0"	"TERM_WC_ypjD"
2770855	2770856	"TERM_WC-3938"	"0"	"TERM_WC_ypjM_1M_2"
2769859	2769860	"TERM_WC-3939"	"0"	"TERM_WC_ypjM_3-yfjU"
773407	770507	"TERM_WC-394"	"0"	"TERM_WC_cydAB"
2814531	2814532	"TERM_WC-3940"	"0"	"TERM_WC_yqaBA"
2794889	2794890	"TERM_WC-3941"	"0"	"TERM_WC_yqaE"
2920554	2920555	"TERM_WC-3942"	"0"	"TERM_WC_yqcA"
2920554	2920555	"TERM_WC-3943"	"0"	"TERM_WC_yqcC-truC-yqcA"
2901399	2898494	"TERM_WC-3944"	"0"	"TERM_WC_yqcE-ygcE"
3010418	3009483	"TERM_WC-3945"	"0"	"TERM_WC_yqeA"
3010633	3010634	"TERM_WC-3946"	"0"	"TERM_WC_yqeB"
3012306	3012307	"TERM_WC-3947"	"0"	"TERM_WC_yqeC"
3012306	3012307	"TERM_WC-3948"	"0"	"TERM_WC_yqeC"
2982430	2982431	"TERM_WC-3949"	"0"	"TERM_WC_yqeF"
773407	770425	"TERM_WC-395"	"0"	"TERM_WC_cydAB"
2982430	2982431	"TERM_WC-3950"	"0"	"TERM_WC_yqeF"
2982430	2982431	"TERM_WC-3951"	"0"	"TERM_WC_yqeF"
2985101	2983741	"TERM_WC-3952"	"0"	"TERM_WC_yqeG"
2985101	2983841	"TERM_WC-3953"	"0"	"TERM_WC_yqeG"
2985101	2983763	"TERM_WC-3954"	"0"	"TERM_WC_yqeG"
2986193	2985535	"TERM_WC-3955"	"0"	"TERM_WC_yqeH"
2986193	2985530	"TERM_WC-3956"	"0"	"TERM_WC_yqeH"
2987811	2986458	"TERM_WC-3957"	"0"	"TERM_WC_yqeIJ"
2987811	2986437	"TERM_WC-3958"	"0"	"TERM_WC_yqeIJ"
2987811	2986445	"TERM_WC-3959"	"0"	"TERM_WC_yqeIJ"
926694	926695	"TERM_WC-396"	"0"	"TERM_WC_cydC"
2987811	2986366	"TERM_WC-3960"	"0"	"TERM_WC_yqeIJ"
2987811	2986453	"TERM_WC-3961"	"0"	"TERM_WC_yqeIJ"
2987954	2987955	"TERM_WC-3962"	"0"	"TERM_WC_yqeK"
2987954	2987955	"TERM_WC-3963"	"0"	"TERM_WC_yqeK"
2987954	2987955	"TERM_WC-3964"	"0"	"TERM_WC_yqeK"
3040508	3040509	"TERM_WC-3965"	"0"	"TERM_WC_yqfA"
3040508	3040509	"TERM_WC-3966"	"0"	"TERM_WC_yqfA"
3041331	3041332	"TERM_WC-3967"	"0"	"TERM_WC_yqfB"
3057400	3057401	"TERM_WC-3968"	"0"	"TERM_WC_yqfE"
3108285	3107556	"TERM_WC-3969"	"0"	"TERM_WC_yqgA"
926694	926695	"TERM_WC-397"	"0"	"TERM_WC_cydDC"
3108285	3107543	"TERM_WC-3970"	"0"	"TERM_WC_yqgA"
3083939	3083940	"TERM_WC-3971"	"0"	"TERM_WC_yqgB"
3083939	3083940	"TERM_WC-3972"	"0"	"TERM_WC_yqgB"
3084427	3084209	"TERM_WC-3973"	"0"	"TERM_WC_yqgC"
3084418	3084419	"TERM_WC-3974"	"0"	"TERM_WC_yqgD"
3091941	3090906	"TERM_WC-3975"	"0"	"TERM_WC_yqgEF"
3146996	3146997	"TERM_WC-3976"	"0"	"TERM_WC_yqhA"
3146996	3146997	"TERM_WC-3977"	"0"	"TERM_WC_yqhA"
3152281	3152282	"TERM_WC-3978"	"0"	"TERM_WC_yqhC"
3155475	3153324	"TERM_WC-3979"	"0"	"TERM_WC_yqhD-dkgA"
357012	357013	"TERM_WC-398"	"0"	"TERM_WC_cynR"
3156601	3155672	"TERM_WC-3980"	"0"	"TERM_WC_yqhG"
3156909	3156443	"TERM_WC-3981"	"0"	"TERM_WC_yqhH"
3183155	3182853	"TERM_WC-3982"	"0"	"TERM_WC_yqiC"
3192550	3190077	"TERM_WC-3983"	"0"	"TERM_WC_yqiJK"
3192550	3190076	"TERM_WC-3984"	"0"	"TERM_WC_yqiJK"
3246847	3245665	"TERM_WC-3985"	"0"	"TERM_WC_yqjA-mzrA"
3246847	3245570	"TERM_WC-3986"	"0"	"TERM_WC_yqjA-mzrA"
3248401	3246991	"TERM_WC-3987"	"0"	"TERM_WC_yqjCDEK"
3248979	3248497	"TERM_WC-3988"	"0"	"TERM_WC_yqjF"
3248979	3248494	"TERM_WC-3989"	"0"	"TERM_WC_yqjF"
446036	446037	"TERM_WC-399"	"0"	"TERM_WC_cyoABCDE"
3248979	3248488	"TERM_WC-3990"	"0"	"TERM_WC_yqjF"
3250035	3248996	"TERM_WC-3991"	"0"	"TERM_WC_yqjG"
3213746	3213747	"TERM_WC-3992"	"0"	"TERM_WC_yqjH"
3213746	3213747	"TERM_WC-3993"	"0"	"TERM_WC_yqjH"
3213746	3213747	"TERM_WC-3994"	"0"	"TERM_WC_yqjH"
3215427	3214775	"TERM_WC-3995"	"0"	"TERM_WC_yqjI"
3286035	3285298	"TERM_WC-3996"	"0"	"TERM_WC_yraH"
3286035	3285387	"TERM_WC-3997"	"0"	"TERM_WC_yraH"
3286035	3285300	"TERM_WC-3998"	"0"	"TERM_WC_yraH"
3286035	3285313	"TERM_WC-3999"	"0"	"TERM_WC_yraH"
3388474	3387403	"TERM_WC-4"	"0"	"TERM_WC_aaeR"
3843756	3841933	"TERM_WC-40"	"0"	"TERM_WC_ade"
446036	446037	"TERM_WC-400"	"0"	"TERM_WC_cyoE"
3286035	3285384	"TERM_WC-4000"	"0"	"TERM_WC_yraH"
3286035	3285386	"TERM_WC-4001"	"0"	"TERM_WC_yraH"
3286035	3285423	"TERM_WC-4002"	"0"	"TERM_WC_yraH"
3286035	3285427	"TERM_WC-4003"	"0"	"TERM_WC_yraH"
3290457	3286112	"TERM_WC-4004"	"0"	"TERM_WC_yraIJK"
3290494	3290495	"TERM_WC-4005"	"0"	"TERM_WC_yraL"
3293461	3291233	"TERM_WC-4006"	"0"	"TERM_WC_yraM"
3293814	3293416	"TERM_WC-4007"	"0"	"TERM_WC_yraN"
3295009	3294371	"TERM_WC-4008"	"0"	"TERM_WC_yraP"
3295009	3294094	"TERM_WC-4009"	"0"	"TERM_WC_yraP"
3779761	3779762	"TERM_WC-401"	"0"	"TERM_WC_cysE"
3295117	3295118	"TERM_WC-4010"	"0"	"TERM_WC_yraQ"
3295117	3295118	"TERM_WC-4011"	"0"	"TERM_WC_yraQ"
3296230	3296231	"TERM_WC-4012"	"0"	"TERM_WC_yraR"
3296230	3296231	"TERM_WC-4013"	"0"	"TERM_WC_yraR"
3296230	3296231	"TERM_WC-4014"	"0"	"TERM_WC_yraR"
3340277	3338233	"TERM_WC-4015"	"0"	"TERM_WC_yrbG-kdsD"
3342694	3338233	"TERM_WC-4016"	"0"	"TERM_WC_yrbG-kdsDC-lptCAB"
3347109	3346443	"TERM_WC-4017"	"0"	"TERM_WC_yrbL"
3303990	3303991	"TERM_WC-4018"	"0"	"TERM_WC_yrbN-deaD"
3427815	3427258	"TERM_WC-4019"	"0"	"TERM_WC_yrdA"
3497226	3495776	"TERM_WC-402"	"0"	"TERM_WC_cysG"
3427785	3427786	"TERM_WC-4020"	"0"	"TERM_WC_yrdB"
3427785	3427786	"TERM_WC-4021"	"0"	"TERM_WC_yrdB"
3427785	3427786	"TERM_WC-4022"	"0"	"TERM_WC_yrdD-rimN-aroE-yrdB"
3526629	3524296	"TERM_WC-4023"	"0"	"TERM_WC_yrfF"
3526629	3524425	"TERM_WC-4024"	"0"	"TERM_WC_yrfF"
3526629	3524341	"TERM_WC-4025"	"0"	"TERM_WC_yrfF"
3526629	3524447	"TERM_WC-4026"	"0"	"TERM_WC_yrfF"
3527774	3526691	"TERM_WC-4027"	"0"	"TERM_WC_yrfG-hslR"
3583069	3582743	"TERM_WC-4028"	"0"	"TERM_WC_yrhB"
3583069	3582757	"TERM_WC-4029"	"0"	"TERM_WC_yrhB"
3497226	3495815	"TERM_WC-403"	"0"	"TERM_WC_cysG"
3739129	3739130	"TERM_WC-4030"	"0"	"TERM_WC_ysaA"
3723433	3723434	"TERM_WC-4031"	"0"	"TERM_WC_ysaB"
4013374	4013375	"TERM_WC-4032"	"0"	"TERM_WC_ysgA"
4426121	4425792	"TERM_WC-4033"	"0"	"TERM_WC_ytfA"
4426099	4426100	"TERM_WC-4034"	"0"	"TERM_WC_ytfB"
4429341	4429342	"TERM_WC-4035"	"0"	"TERM_WC_ytfE"
4430111	4430112	"TERM_WC-4036"	"0"	"TERM_WC_ytfF"
4430111	4430112	"TERM_WC-4037"	"0"	"TERM_WC_ytfF"
4431184	4431185	"TERM_WC-4038"	"0"	"TERM_WC_ytfG"
4432519	4432105	"TERM_WC-4039"	"0"	"TERM_WC_ytfH"
2885597	2885598	"TERM_WC-404"	"0"	"TERM_WC_cysH"
4432519	4432127	"TERM_WC-4040"	"0"	"TERM_WC_ytfH"
4436671	4435696	"TERM_WC-4041"	"0"	"TERM_WC_ytfI"
4436671	4435640	"TERM_WC-4042"	"0"	"TERM_WC_ytfI"
4436671	4435694	"TERM_WC-4043"	"0"	"TERM_WC_ytfI"
4436671	4435725	"TERM_WC-4044"	"0"	"TERM_WC_ytfI"
4436728	4436729	"TERM_WC-4045"	"0"	"TERM_WC_ytfJ"
4437819	4437534	"TERM_WC-4046"	"0"	"TERM_WC_ytfK"
4437892	4437893	"TERM_WC-4047"	"0"	"TERM_WC_ytfL"
4452604	4447840	"TERM_WC-4048"	"0"	"TERM_WC_ytfQRT-yjfF"
4610315	4610133	"TERM_WC-4049"	"0"	"TERM_WC_ytjA"
2885597	2885598	"TERM_WC-405"	"0"	"TERM_WC_cysJIH"
4621121	4621122	"TERM_WC-4050"	"0"	"TERM_WC_ytjB-lplA"
4632470	4631820	"TERM_WC-4051"	"0"	"TERM_WC_ytjC"
3992361	3991873	"TERM_WC-4052"	"0"	"TERM_WC_yzcX"
4445996	4445997	"TERM_WC-4053"	"0"	"TERM_WC_yzfA"
3561744	3561745	"TERM_WC-4054"	"0"	"TERM_WC_yzgL"
3053966	3053573	"TERM_WC-4055"	"0"	"TERM_WC_zapA"
1005720	1005073	"TERM_WC-4056"	"0"	"TERM_WC_zapC"
1005720	1005113	"TERM_WC-4057"	"0"	"TERM_WC_zapC"
2040052	2039370	"TERM_WC-4058"	"0"	"TERM_WC_zinT"
2528266	2528267	"TERM_WC-4059"	"0"	"TERM_WC_zipA"
2536691	2536692	"TERM_WC-406"	"0"	"TERM_WC_cysPUWAM"
783102	783103	"TERM_WC-4060"	"0"	"TERM_WC_zitB"
783102	783103	"TERM_WC-4061"	"0"	"TERM_WC_zitB"
3606675	3604445	"TERM_WC-4062"	"0"	"TERM_WC_zntA"
3436724	3436725	"TERM_WC-4063"	"0"	"TERM_WC_zntR"
1939672	1939673	"TERM_WC-4064"	"0"	"TERM_WC_znuA"
1942226	1940658	"TERM_WC-4065"	"0"	"TERM_WC_znuCB"
4199283	4199284	"TERM_WC-4066"	"0"	"TERM_WC_zraP"
4202671	4199928	"TERM_WC-4067"	"0"	"TERM_WC_zraSR"
3181348	3180455	"TERM_WC-4068"	"0"	"TERM_WC_zupT"
4257508	4257509	"TERM_WC-4069"	"0"	"TERM_WC_zur"
4435521	4434778	"TERM_WC-407"	"0"	"TERM_WC_cysQ"
4257508	4257509	"TERM_WC-4070"	"0"	"TERM_WC_zur"
1932860	1932861	"TERM_WC-4071"	"0"	"TERM_WC_zwf"
555222	553800	"TERM_WC-408"	"0"	"TERM_WC_cysS"
1989836	1989837	"TERM_WC-409"	"0"	"TERM_WC_cysT-leuZ"
3843756	3841953	"TERM_WC-41"	"0"	"TERM_WC_ade"
2530249	2529405	"TERM_WC-410"	"0"	"TERM_WC_cysZ"
4121451	4121452	"TERM_WC-411"	"0"	"TERM_WC_cytR"
661972	661973	"TERM_WC-412"	"0"	"TERM_WC_dacA"
661972	661973	"TERM_WC-413"	"0"	"TERM_WC_dacA"
3328421	3326879	"TERM_WC-414"	"0"	"TERM_WC_dacB"
881155	879876	"TERM_WC-415"	"0"	"TERM_WC_dacC"
1239175	1236761	"TERM_WC-416"	"0"	"TERM_WC_dadAX"
1239175	1236748	"TERM_WC-417"	"0"	"TERM_WC_dadAX"
1239175	1236732	"TERM_WC-418"	"0"	"TERM_WC_dadAX"
3510653	3510654	"TERM_WC-419"	"0"	"TERM_WC_dam-rpe-gph-trpS"
3843756	3841924	"TERM_WC-42"	"0"	"TERM_WC_ade"
3510653	3510654	"TERM_WC-420"	"0"	"TERM_WC_dam-rpe-gph-trpS"
3510653	3510654	"TERM_WC-421"	"0"	"TERM_WC_damX-dam-rpe-gph-trpS"
2590987	2589582	"TERM_WC-422"	"0"	"TERM_WC_dapE-ypfN"
1258344	1258345	"TERM_WC-423"	"0"	"TERM_WC_dauA"
1408911	1407362	"TERM_WC-424"	"0"	"TERM_WC_dbpA-C0343"
1408911	1407387	"TERM_WC-425"	"0"	"TERM_WC_dbpA-C0343"
2139655	2139656	"TERM_WC-426"	"0"	"TERM_WC_dcd"
2028469	2028470	"TERM_WC-427"	"0"	"TERM_WC_dcm-vsr"
1623356	1623357	"TERM_WC-428"	"0"	"TERM_WC_dcp"
3608538	3607790	"TERM_WC-429"	"0"	"TERM_WC_dcrB"
1294666	1294667	"TERM_WC-43"	"0"	"TERM_WC_adhE"
3608538	3607953	"TERM_WC-430"	"0"	"TERM_WC_dcrB"
3608538	3607936	"TERM_WC-431"	"0"	"TERM_WC_dcrB"
3608538	3607803	"TERM_WC-432"	"0"	"TERM_WC_dcrB"
3680181	3680182	"TERM_WC-433"	"0"	"TERM_WC_dctA"
4363492	4363493	"TERM_WC-434"	"0"	"TERM_WC_dcuA"
653803	653804	"TERM_WC-435"	"0"	"TERM_WC_dcuC"
3374261	3372605	"TERM_WC-436"	"0"	"TERM_WC_dcuD"
3374261	3372788	"TERM_WC-437"	"0"	"TERM_WC_dcuD"
4347335	4347336	"TERM_WC-438"	"0"	"TERM_WC_dcuR"
4347335	4347336	"TERM_WC-439"	"0"	"TERM_WC_dcuSR"
1294666	1294667	"TERM_WC-44"	"0"	"TERM_WC_adhE"
1995083	1995084	"TERM_WC-440"	"0"	"TERM_WC_dcyD-yecSC"
399050	399051	"TERM_WC-441"	"0"	"TERM_WC_ddlA"
1555133	1555134	"TERM_WC-442"	"0"	"TERM_WC_ddpXABCDF"
1555133	1555134	"TERM_WC-443"	"0"	"TERM_WC_ddpXABCDF"
1555133	1555134	"TERM_WC-444"	"0"	"TERM_WC_ddpXABCDF"
3303990	3303991	"TERM_WC-445"	"0"	"TERM_WC_deaD"
2432101	2432102	"TERM_WC-446"	"0"	"TERM_WC_dedA"
2429041	2429042	"TERM_WC-447"	"0"	"TERM_WC_dedD"
2429041	2429042	"TERM_WC-448"	"0"	"TERM_WC_dedD"
3433186	3431672	"TERM_WC-449"	"0"	"TERM_WC_def-fmt"
1550849	1550850	"TERM_WC-45"	"0"	"TERM_WC_adhP"
182311	180845	"TERM_WC-450"	"0"	"TERM_WC_degP"
3381292	3378676	"TERM_WC-451"	"0"	"TERM_WC_degQS"
4619628	4616252	"TERM_WC-452"	"0"	"TERM_WC_deoA"
881196	881197	"TERM_WC-453"	"0"	"TERM_WC_deoR"
3811977	3810726	"TERM_WC-454"	"0"	"TERM_WC_dfp"
4255031	4254631	"TERM_WC-455"	"0"	"TERM_WC_dgkA"
4255031	4254480	"TERM_WC-456"	"0"	"TERM_WC_dgkA"
3868458	3868459	"TERM_WC-457"	"0"	"TERM_WC_dgoRKADT"
180757	179214	"TERM_WC-458"	"0"	"TERM_WC_dgt"
180757	179196	"TERM_WC-459"	"0"	"TERM_WC_dgt"
4333714	4333715	"TERM_WC-46"	"0"	"TERM_WC_adiC"
1246916	1246917	"TERM_WC-460"	"0"	"TERM_WC_dhaKLM"
1246916	1246917	"TERM_WC-461"	"0"	"TERM_WC_dhaM"
1252211	1250226	"TERM_WC-462"	"0"	"TERM_WC_dhaR"
3294424	3293831	"TERM_WC-463"	"0"	"TERM_WC_diaA"
1646368	1645958	"TERM_WC-464"	"0"	"TERM_WC_dicA"
1650735	1647621	"TERM_WC-465"	"0"	"TERM_WC_dicB-ydfDE-insD-intQ"
1645195	1645196	"TERM_WC-466"	"0"	"TERM_WC_dicC-ydfXW"
1647461	1647406	"TERM_WC-467"	"0"	"TERM_WC_dicF"
253164	250880	"TERM_WC-468"	"0"	"TERM_WC_dinB-yafNOP"
3816610	3815722	"TERM_WC-469"	"0"	"TERM_WC_dinD"
4335188	4335189	"TERM_WC-47"	"0"	"TERM_WC_adiY"
834446	832296	"TERM_WC-470"	"0"	"TERM_WC_dinG"
1120462	1120463	"TERM_WC-471"	"0"	"TERM_WC_dinI"
245958	245959	"TERM_WC-472"	"0"	"TERM_WC_dinJ-yafQ"
4360753	4360754	"TERM_WC-473"	"0"	"TERM_WC_dipZ-yjdC"
58182	57268	"TERM_WC-474"	"0"	"TERM_WC_djlA"
3155475	3154593	"TERM_WC-475"	"0"	"TERM_WC_dkgA"
229973	229098	"TERM_WC-476"	"0"	"TERM_WC_dkgB"
159183	159184	"TERM_WC-477"	"0"	"TERM_WC_dksA-gluQ"
159183	159184	"TERM_WC-478"	"0"	"TERM_WC_dksA-yadB"
159183	159184	"TERM_WC-479"	"0"	"TERM_WC_dksA-yadB"
497046	496363	"TERM_WC-48"	"0"	"TERM_WC_adk"
2221925	2220104	"TERM_WC-480"	"0"	"TERM_WC_dld"
2221925	2220174	"TERM_WC-481"	"0"	"TERM_WC_dld"
1881024	1879736	"TERM_WC-482"	"0"	"TERM_WC_dmlA"
1878907	1878908	"TERM_WC-483"	"0"	"TERM_WC_dmlR"
944122	940046	"TERM_WC-484"	"0"	"TERM_WC_dmsABC"
944122	940101	"TERM_WC-485"	"0"	"TERM_WC_dmsABC"
3878168	3878169	"TERM_WC-486"	"0"	"TERM_WC_dnaAN-recF"
3878168	3878169	"TERM_WC-487"	"0"	"TERM_WC_dnaAN-recF"
4263755	4262306	"TERM_WC-488"	"0"	"TERM_WC_dnaB"
15301	12123	"TERM_WC-489"	"0"	"TERM_WC_dnaKJ"
404045	402911	"TERM_WC-49"	"0"	"TERM_WC_adrA"
15301	12144	"TERM_WC-490"	"0"	"TERM_WC_dnaKJ"
15301	12048	"TERM_WC-491"	"0"	"TERM_WC_dnaKJ"
3878168	3878169	"TERM_WC-492"	"0"	"TERM_WC_dnaN-recF"
3878168	3878169	"TERM_WC-493"	"0"	"TERM_WC_dnaN-recF"
3878168	3878169	"TERM_WC-494"	"0"	"TERM_WC_dnaN-recF"
3878168	3878169	"TERM_WC-495"	"0"	"TERM_WC_dnaN-recF"
236801	236017	"TERM_WC-496"	"0"	"TERM_WC_dnaQ"
236801	236067	"TERM_WC-497"	"0"	"TERM_WC_dnaQ"
236801	235934	"TERM_WC-498"	"0"	"TERM_WC_dnaQ"
493250	491280	"TERM_WC-499"	"0"	"TERM_WC_dnaX"
3388474	3387405	"TERM_WC-5"	"0"	"TERM_WC_aaeR"
2581565	2581566	"TERM_WC-50"	"0"	"TERM_WC_aegA"
653768	651395	"TERM_WC-500"	"0"	"TERM_WC_dpiBA"
653768	651207	"TERM_WC-501"	"0"	"TERM_WC_dpiBA"
3699884	3699885	"TERM_WC-502"	"0"	"TERM_WC_dppABCDF"
847628	847629	"TERM_WC-503"	"0"	"TERM_WC_dps"
4042070	4041400	"TERM_WC-504"	"0"	"TERM_WC_dsbA"
1231720	1231721	"TERM_WC-505"	"0"	"TERM_WC_dsbB"
3036131	3036132	"TERM_WC-506"	"0"	"TERM_WC_dsbC"
3033203	3033204	"TERM_WC-507"	"0"	"TERM_WC_dsbC-recJ-prfB"
637047	637048	"TERM_WC-508"	"0"	"TERM_WC_dsbG"
2478555	2477143	"TERM_WC-509"	"0"	"TERM_WC_dsdA"
3215575	3215576	"TERM_WC-51"	"0"	"TERM_WC_aer"
2474713	2474714	"TERM_WC-510"	"0"	"TERM_WC_dsdC"
2478555	2475843	"TERM_WC-511"	"0"	"TERM_WC_dsdXA"
2023248	2023249	"TERM_WC-512"	"0"	"TERM_WC_dsrA"
2022656	2022657	"TERM_WC-513"	"0"	"TERM_WC_dsrB"
3640357	3638885	"TERM_WC-514"	"0"	"TERM_WC_dtpB"
740295	740296	"TERM_WC-515"	"0"	"TERM_WC_dtpD"
740295	740296	"TERM_WC-516"	"0"	"TERM_WC_dtpD"
