# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 10, 2021, 12:55:13
"id"	"common_name"	"synonyms"	"type"	"modified_forms"	"gene_id"	"monomer_ids"	"anticodon"	"coding_segments"
"EG10657_RNA"	"nlpA"	["nlpA", "b3661", "ECK3651"]	"mRNA"	[]	"EG10657"	["EG10657-MONOMER"]	null	[]
"EG10658_RNA"	"bamC"	["bamC", "dapX", "nlpB", "b2477", "ECK2473"]	"mRNA"	[]	"EG10658"	["EG10658-MONOMER"]	null	[]
"EG10659_RNA"	"nmpC"	["nmpC", "phmA", "b0553", "ECK0544"]	"pseudo"	[]	"EG10659"	["EG10659-MONOMER"]	null	[]
"EG10660_RNA"	"nrdA"	["nrdA", "dnaF", "b2234", "ECK2226"]	"mRNA"	[]	"EG10660"	["NRDA-MONOMER"]	null	[]
"EG10661_RNA"	"nrdB"	["nrdB", "ftsB", "b2235", "ECK2227"]	"mRNA"	[]	"EG10661"	["NRDB-MONOMER"]	null	[]
"EG10662_RNA"	"nth"	["nth", "b1633", "ECK1629"]	"mRNA"	[]	"EG10662"	["EG10662-MONOMER"]	null	[]
"EG10663_RNA"	"nadE"	["nadE", "efg", "ntrL", "b1740", "ECK1738"]	"mRNA"	[]	"EG10663"	["NAD-SYNTH-MONOMER"]	null	[]
"EG10664_RNA"	"nupG"	["nupG", "gru", "b2964", "ECK2959"]	"mRNA"	[]	"EG10664"	["NUPG-MONOMER"]	null	[]
"EG10665_RNA"	"nusA"	["nusA", "b3169", "ECK3158"]	"mRNA"	[]	"EG10665"	["EG10665-MONOMER"]	null	[]
"EG10666_RNA"	"nusB"	["nusB", "groNB", "ssaD", "ssyB", "b0416", "ECK0410"]	"mRNA"	[]	"EG10666"	["EG10666-MONOMER"]	null	[]
"EG10667_RNA"	"nusG"	["nusG", "b3982", "ECK3973"]	"mRNA"	[]	"EG10667"	["EG10667-MONOMER"]	null	[]
"EG10668_RNA"	"ogt"	["ogt", "b1335", "ECK1331"]	"mRNA"	[]	"EG10668"	["EG10668-MONOMER"]	null	[]
"EG10669_RNA"	"ompA"	["ompA", "con", "tolG", "tut", "b0957", "ECK0948"]	"mRNA"	[]	"EG10669"	["EG10669-MONOMER"]	null	[]
"EG10670_RNA"	"ompC"	["ompC", "meoA", "par", "b2215", "ECK2207"]	"mRNA"	[]	"EG10670"	["EG10670-MONOMER"]	null	[]
"EG10671_RNA"	"ompF"	["ompF", "nfxB", "tolF", "cmlB", "cry", "b0929", "ECK0920"]	"mRNA"	[]	"EG10671"	["EG10671-MONOMER"]	null	[]
"EG10672_RNA"	"ompR"	["ompR", "cry", "kmt", "ompB", "b3405", "ECK3392"]	"mRNA"	[]	"EG10672"	["OMPR-MONOMER"]	null	[]
"EG10673_RNA"	"ompT"	["ompT", "b0565", "ECK0557"]	"mRNA"	[]	"EG10673"	["EG10673-MONOMER"]	null	[]
"EG10674_RNA"	"oppA"	["oppA", "b1243", "ECK1237"]	"mRNA"	[]	"EG10674"	["OPPA-MONOMER"]	null	[]
"EG10675_RNA"	"oppB"	["oppB", "b1244", "ECK1238"]	"mRNA"	[]	"EG10675"	["OPPB-MONOMER"]	null	[]
"EG10676_RNA"	"oppC"	["oppC", "b1245", "ECK1239"]	"mRNA"	[]	"EG10676"	["OPPC-MONOMER"]	null	[]
"EG10677_RNA"	"oppD"	["oppD", "b1246", "ECK1240"]	"mRNA"	[]	"EG10677"	["OPPD-MONOMER"]	null	[]
"EG10678_RNA"	"oppF"	["oppF", "b1247", "ECK1241"]	"mRNA"	[]	"EG10678"	["OPPF-MONOMER"]	null	[]
"EG10679_RNA"	"osmB"	["osmB", "b1283", "ECK1278"]	"mRNA"	[]	"EG10679"	["EG10679-MONOMER"]	null	[]
"EG10680_RNA"	"osmC"	["osmC", "b1482", "ECK1476"]	"mRNA"	[]	"EG10680"	["EG10680-MONOMER"]	null	[]
"EG10681_RNA"	"oxyR"	["oxyR", "momR", "mor", "b3961", "ECK3953"]	"mRNA"	[]	"EG10681"	["PD00214"]	null	[]
"EG10682_RNA"	"pabA"	["pabA", "b3360", "ECK3348"]	"mRNA"	[]	"EG10682"	["PABASYN-COMPII-MONOMER"]	null	[]
"EG10683_RNA"	"pabB"	["pabB", "b1812", "ECK1810"]	"mRNA"	[]	"EG10683"	["PABASYN-COMPI-MONOMER"]	null	[]
"EG10684_RNA"	"pal"	["pal", "excC", "b0741", "ECK0730"]	"mRNA"	[]	"EG10684"	["EG10684-MONOMER"]	null	[]
"EG10685_RNA"	"panF"	["panF", "b3258", "ECK3245"]	"mRNA"	[]	"EG10685"	["PANF-MONOMER"]	null	[]
"EG10686_RNA"	"parC"	["parC", "b3019", "ECK3010"]	"mRNA"	[]	"EG10686"	["EG10686-MONOMER"]	null	[]
"EG10687_RNA"	"parE"	["parE", "nfxD", "b3030", "ECK3021"]	"mRNA"	[]	"EG10687"	["EG10687-MONOMER"]	null	[]
"EG10688_RNA"	"pck"	["pck", "pckA", "b3403", "ECK3390"]	"mRNA"	[]	"EG10688"	["PEPCARBOXYKIN-MONOMER"]	null	[]
"EG10689_RNA"	"pcm"	["pcm", "b2743", "ECK2738"]	"mRNA"	[]	"EG10689"	["EG10689-MONOMER"]	null	[]
"EG10690_RNA"	"pcnB"	["pcnB", "b0143", "ECK0142"]	"mRNA"	[]	"EG10690"	["EG10690-MONOMER"]	null	[]
"EG10691_RNA"	"pdxA"	["pdxA", "b0052", "ECK0053"]	"mRNA"	[]	"EG10691"	["PDXA-MONOMER"]	null	[]
"EG10693_RNA"	"pdxJ"	["pdxJ", "b2564", "ECK2562"]	"mRNA"	[]	"EG10693"	["PDXJ-MONOMER"]	null	[]
"EG10694_RNA"	"pepA"	["pepA", "carP", "xerB", "b4260", "ECK4253"]	"mRNA"	[]	"EG10694"	["EG10694-MONOMER"]	null	[]
"EG10695_RNA"	"pepD"	["pepD", "pepH", "b0237", "ECK0238"]	"mRNA"	[]	"EG10695"	["EG10695-MONOMER"]	null	[]
"EG10696_RNA"	"pepN"	["pepN", "b0932", "ECK0923"]	"mRNA"	[]	"EG10696"	["EG10696-MONOMER"]	null	[]
"EG10697_RNA"	"pepP"	["pepP", "b2908", "ECK2903"]	"mRNA"	[]	"EG10697"	["EG10697-MONOMER"]	null	[]
"EG10698_RNA"	"pepQ"	["pepQ", "b3847", "ECK3839"]	"mRNA"	[]	"EG10698"	["EG10698-MONOMER"]	null	[]
"EG10699_RNA"	"pfkA"	["pfkA", "b3916", "ECK3908"]	"mRNA"	[]	"EG10699"	["6PFK-1-MONOMER"]	null	[]
"EG10700_RNA"	"pfkB"	["pfkB", "b1723", "ECK1721"]	"mRNA"	[]	"EG10700"	["6PFK-2-MONOMER"]	null	[]
"EG10701_RNA"	"pflB"	["pflB", "pfl", "b0903", "ECK0894"]	"mRNA"	[]	"EG10701"	["PYRUVFORMLY-MONOMER"]	null	[]
"EG10702_RNA"	"pgi"	["pgi", "b4025", "ECK4017"]	"mRNA"	[]	"EG10702"	["PGLUCISOM"]	null	[]
"EG10703_RNA"	"pgk"	["pgk", "b2926", "ECK2922"]	"mRNA"	[]	"EG10703"	["PGK"]	null	[]
"EG10704_RNA"	"pgpA"	["pgpA", "yajN", "b0418", "ECK0412"]	"mRNA"	[]	"EG10704"	["PGPPHOSPHAA-MONOMER"]	null	[]
"EG10705_RNA"	"pgpB"	["pgpB", "b1278", "ECK1273"]	"mRNA"	[]	"EG10705"	["PGPPHOSPHAB-MONOMER"]	null	[]
"EG10706_RNA"	"pgsA"	["pgsA", "b1912", "ECK1911"]	"mRNA"	[]	"EG10706"	["PHOSPHAGLYPSYN-MONOMER"]	null	[]
"EG10707_RNA"	"pheA"	["pheA", "b2599", "ECK2596"]	"mRNA"	[]	"EG10707"	["CHORISMUTPREPHENDEHYDRAT-MONOMER"]	null	[]
"EG10708_RNA"	"pheP"	["pheP", "b0576", "ECK0568"]	"mRNA"	[]	"EG10708"	["PHEP-MONOMER"]	null	[]
"EG10709_RNA"	"pheS"	["pheS", "phe-act", "b1714", "ECK1712"]	"mRNA"	[]	"EG10709"	["PHES-MONOMER"]	null	[]
"EG10710_RNA"	"pheT"	["pheT", "b1713", "ECK1711"]	"mRNA"	[]	"EG10710"	["PHET-MONOMER"]	null	[]
"EG10711_RNA"	"yjdM"	["yjdM", "phnA", "b4108", "ECK4101"]	"mRNA"	[]	"EG10711"	["EG10711-MONOMER"]	null	[]
"EG10712_RNA"	"yjdN"	["yjdN", "phnB", "b4107", "ECK4100"]	"mRNA"	[]	"EG10712"	["EG10712-MONOMER"]	null	[]
"EG10713_RNA"	"phnC"	["phnC", "b4106", "ECK4099"]	"mRNA"	[]	"EG10713"	["PHNC-MONOMER"]	null	[]
"EG10714_RNA"	"phnD"	["phnD", "phn", "psiD", "b4105", "ECK4098"]	"mRNA"	[]	"EG10714"	["PHND-MONOMER"]	null	[]
"EG10715_RNA"	"phnF"	["phnF", "b4102", "ECK4095"]	"mRNA"	[]	"EG10715"	["EG10715-MONOMER"]	null	[]
"EG10716_RNA"	"phnG"	["phnG", "b4101", "ECK4094"]	"mRNA"	[]	"EG10716"	["EG10716-MONOMER"]	null	[]
"EG10717_RNA"	"phnH"	["phnH", "b4100", "ECK4093"]	"mRNA"	[]	"EG10717"	["EG10717-MONOMER"]	null	[]
"EG10718_RNA"	"phnI"	["phnI", "b4099", "ECK4092"]	"mRNA"	[]	"EG10718"	["EG10718-MONOMER"]	null	[]
"EG10719_RNA"	"phnJ"	["phnJ", "b4098", "ECK4091"]	"mRNA"	[]	"EG10719"	["EG10719-MONOMER"]	null	[]
"EG10720_RNA"	"phnK"	["phnK", "b4097", "ECK4090"]	"mRNA"	[]	"EG10720"	["PHNK-MONOMER"]	null	[]
"EG10721_RNA"	"phnL"	["phnL", "b4096", "ECK4089"]	"mRNA"	[]	"EG10721"	["PHNL-MONOMER"]	null	[]
"EG10722_RNA"	"phnM"	["phnM", "b4095", "ECK4088"]	"mRNA"	[]	"EG10722"	["EG10722-MONOMER"]	null	[]
"EG10723_RNA"	"phnN"	["phnN", "b4094", "ECK4087"]	"mRNA"	[]	"EG10723"	["EG10723-MONOMER"]	null	[]
"EG10724_RNA"	"phnO"	["phnO", "b4093", "ECK4086"]	"mRNA"	[]	"EG10724"	["EG10724-MONOMER"]	null	[]
"EG10725_RNA"	"phnP"	["phnP", "b4092", "ECK4085"]	"mRNA"	[]	"EG10725"	["EG10725-MONOMER"]	null	[]
"EG10727_RNA"	"phoA"	["phoA", "psiA", "b0383", "ECK0378"]	"mRNA"	[]	"EG10727"	["ALKAPHOSPHA-MONOMER"]	null	[]
"EG10728_RNA"	"phoB"	["phoB", "phoRc", "phoT", "b0399", "ECK0393"]	"mRNA"	[]	"EG10728"	["PHOB-MONOMER"]	null	[]
"EG10729_RNA"	"phoE"	["phoE", "ompE", "b0241", "ECK0242"]	"mRNA"	[]	"EG10729"	["MONOMER0-282"]	null	[]
"EG10730_RNA"	"creC"	["creC", "phoM", "b4399", "ECK4391"]	"mRNA"	[]	"EG10730"	["CREC-MONOMER"]	null	[]
"EG10731_RNA"	"phoP"	["phoP", "b1130", "ECK1116"]	"mRNA"	[]	"EG10731"	["PHOP-MONOMER"]	null	[]
"EG10732_RNA"	"phoQ"	["phoQ", "b1129", "ECK1115"]	"mRNA"	[]	"EG10732"	["PHOQ-MONOMER"]	null	[]
"EG10733_RNA"	"phoR"	["phoR", "R1pho", "phoR1", "nmpB", "b0400", "ECK0394"]	"mRNA"	[]	"EG10733"	["PHOR-MONOMER"]	null	[]
"EG10734_RNA"	"pstS"	["pstS", "R2pho", "T", "nmpA", "phoR2a", "phoS", "b3728", "ECK3721"]	"mRNA"	[]	"EG10734"	["PSTS-MONOMER"]	null	[]
"EG10735_RNA"	"phoU"	["phoU", "phoT", "pst", "b3724", "ECK3717"]	"mRNA"	[]	"EG10735"	["EG10735-MONOMER"]	null	[]
"EG10736_RNA"	"phr"	["phr", "phrB", "b0708", "ECK0697"]	"mRNA"	[]	"EG10736"	["EG10736-MONOMER"]	null	[]
"EG10737_RNA"	"pinE"	["pinE", "pin", "b1158", "ECK1144"]	"mRNA"	[]	"EG10737"	["EG10737-MONOMER"]	null	[]
"EG10738_RNA"	"pldA"	["pldA", "b3821", "ECK3815"]	"mRNA"	[]	"EG10738"	["MONOMER0-341"]	null	[]
"EG10739_RNA"	"pldB"	["pldB", "b3825", "ECK3819"]	"mRNA"	[]	"EG10739"	["EG10739-MONOMER"]	null	[]
"EG10740_RNA"	"plsB"	["plsB", "b4041", "ECK4033"]	"mRNA"	[]	"EG10740"	["GLYCEROL-3-P-ACYLTRANSFER-MONOMER"]	null	[]
"EG10741_RNA"	"tldE"	["tldE", "mcb", "pmbA", "b4235", "ECK4230"]	"mRNA"	[]	"EG10741"	["EG10741-MONOMER"]	null	[]
"EG10742_RNA"	"pncB"	["pncB", "b0931", "ECK0922"]	"mRNA"	[]	"EG10742"	["NICOTINATEPRIBOSYLTRANS-MONOMER"]	null	[]
"EG10743_RNA"	"pnp"	["pnp", "bfl", "b3164", "ECK3152"]	"mRNA"	[]	"EG10743"	["EG10743-MONOMER"]	null	[]
"EG10744_RNA"	"pntA"	["pntA", "b1603", "ECK1598"]	"mRNA"	[]	"EG10744"	["PNTA-MONOMER"]	null	[]
"EG10745_RNA"	"pntB"	["pntB", "b1602", "ECK1597"]	"mRNA"	[]	"EG10745"	["PNTB-MONOMER"]	null	[]
"EG10746_RNA"	"polA"	["polA", "resA", "b3863", "ECK3855"]	"mRNA"	[]	"EG10746"	["EG10746-MONOMER"]	null	[]
"EG10747_RNA"	"polB"	["polB", "dinA", "b0060", "ECK0061"]	"mRNA"	[]	"EG10747"	["EG10747-MONOMER"]	null	[]
"EG10748_RNA"	"mrcA"	["mrcA", "ponA", "b3396", "ECK3383"]	"mRNA"	[]	"EG10748"	["EG10748-MONOMER"]	null	[]
"EG10749_RNA"	"potA"	["potA", "b1126", "ECK1112"]	"mRNA"	[]	"EG10749"	["POTA-MONOMER"]	null	[]
"EG10750_RNA"	"potB"	["potB", "b1125", "ECK1111"]	"mRNA"	[]	"EG10750"	["POTB-MONOMER"]	null	[]
"EG10751_RNA"	"potC"	["potC", "b1124", "ECK1110"]	"mRNA"	[]	"EG10751"	["POTC-MONOMER"]	null	[]
"EG10752_RNA"	"potD"	["potD", "b1123", "ECK1109"]	"mRNA"	[]	"EG10752"	["POTD-MONOMER"]	null	[]
"EG10753_RNA"	"potE"	["potE", "b0692", "ECK0680"]	"mRNA"	[]	"EG10753"	["POTE-MONOMER"]	null	[]
"EG10754_RNA"	"poxB"	["poxB", "b0871", "ECK0862"]	"mRNA"	[]	"EG10754"	["PYRUVOXID-MONOMER"]	null	[]
"EG10755_RNA"	"ppa"	["ppa", "b4226", "ECK4222"]	"mRNA"	[]	"EG10755"	["INORGPYROPHOSPHAT-MONOMER"]	null	[]
"EG10756_RNA"	"ppc"	["ppc", "asp", "glu", "b3956", "ECK3947"]	"mRNA"	[]	"EG10756"	["PEPCARBOX-MONOMER"]	null	[]
"EG10757_RNA"	"ppiA"	["ppiA", "rot", "rotA", "b3363", "ECK3351"]	"mRNA"	[]	"EG10757"	["EG10757-MONOMER"]	null	[]
"EG10758_RNA"	"ppiB"	["ppiB", "b0525", "ECK0518"]	"mRNA"	[]	"EG10758"	["EG10758-MONOMER"]	null	[]
"EG10759_RNA"	"ppsA"	["ppsA", "pps", "b1702", "ECK1700"]	"mRNA"	[]	"EG10759"	["PEPSYNTH-MONOMER"]	null	[]
"EG10760_RNA"	"prc"	["prc", "tsp", "b1830", "ECK1829"]	"mRNA"	[]	"EG10760"	["EG10760-MONOMER"]	null	[]
"EG10761_RNA"	"prfA"	["prfA", "ups?", "sueB", "uar", "b1211", "ECK1199"]	"mRNA"	[]	"EG10761"	["EG10761-MONOMER"]	null	[]
"EG10762_RNA"	"prfB"	["prfB", "supK", "b2891", "ECK2886"]	"mRNA"	[]	"EG10762"	["EG10762-MONOMER"]	null	[[[1, 75], [77, 1099]]]
"EG10763_RNA"	"priA"	["priA", "srgA", "b3935", "ECK3927"]	"mRNA"	[]	"EG10763"	["EG10763-MONOMER"]	null	[]
"EG10764_RNA"	"priB"	["priB", "b4201", "ECK4197"]	"mRNA"	[]	"EG10764"	["EG10764-MONOMER"]	null	[]
"EG10765_RNA"	"priC"	["priC", "b0467", "ECK0461"]	"mRNA"	[]	"EG10765"	["EG10765-MONOMER"]	null	[]
"EG10766_RNA"	"secY"	["secY", "prlA", "b3300", "ECK3287"]	"mRNA"	[]	"EG10766"	["SECY"]	null	[]
"EG10767_RNA"	"proA"	["proA", "pro(1)", "pro1", "b0243", "ECK0244"]	"mRNA"	[]	"EG10767"	["GLUTSEMIALDEHYDROG-MONOMER"]	null	[]
"EG10768_RNA"	"proB"	["proB", "pro(2)", "pro2", "b0242", "ECK0243"]	"mRNA"	[]	"EG10768"	["GLUTKIN-MONOMER"]	null	[]
"EG10769_RNA"	"proC"	["proC", "pro(3)", "Pro2", "pro3", "b0386", "ECK0381"]	"mRNA"	[]	"EG10769"	["PYRROLINECARBREDUCT-MONOMER"]	null	[]
"EG10770_RNA"	"proS"	["proS", "drp", "drpA", "b0194", "ECK0194"]	"mRNA"	[]	"EG10770"	["PROS-MONOMER"]	null	[]
"EG10771_RNA"	"proV"	["proV", "osrA", "proU", "b2677", "ECK2671"]	"mRNA"	[]	"EG10771"	["PROV-MONOMER"]	null	[]
"EG10772_RNA"	"proW"	["proW", "osrA", "proU", "b2678", "ECK2672"]	"mRNA"	[]	"EG10772"	["PROW-MONOMER"]	null	[]
"EG10773_RNA"	"proX"	["proX", "osrA", "proU", "b2679", "ECK2673"]	"mRNA"	[]	"EG10773"	["PROX-MONOMER"]	null	[]
"EG10774_RNA"	"prs"	["prs", "dnaR", "prsA", "b1207", "ECK1195"]	"mRNA"	[]	"EG10774"	["PRPPSYN-MONOMER"]	null	[]
"EG10775_RNA"	"psd"	["psd", "b4160", "ECK4156"]	"mRNA"	[]	"EG10775"	["PSD-MONOMER"]	null	[]
"EG10776_RNA"	"pspA"	["pspA", "cog", "b1304", "ECK1299"]	"mRNA"	[]	"EG10776"	["EG10776-MONOMER"]	null	[]
"EG10777_RNA"	"pspB"	["pspB", "b1305", "ECK1300"]	"mRNA"	[]	"EG10777"	["EG10777-MONOMER"]	null	[]
"EG10778_RNA"	"pspC"	["pspC", "b1306", "ECK1301"]	"mRNA"	[]	"EG10778"	["EG10778-MONOMER"]	null	[]
"EG10779_RNA"	"pspD"	["pspD", "b1307", "ECK1302"]	"mRNA"	[]	"EG10779"	["EG10779-MONOMER"]	null	[]
"EG10780_RNA"	"pspE"	["pspE", "b1308", "ECK1303"]	"mRNA"	[]	"EG10780"	["EG10780-MONOMER"]	null	[]
"EG10781_RNA"	"pssA"	["pssA", "pss", "b2585", "ECK2583"]	"mRNA"	[]	"EG10781"	["PHOSPHASERSYN-MONOMER"]	null	[]
"EG10782_RNA"	"pstA"	["pstA", "R2pho", "phoR2", "phoR2b", "phoT", "b3726", "ECK3719"]	"mRNA"	[]	"EG10782"	["PSTA-MONOMER"]	null	[]
"EG10783_RNA"	"pstB"	["pstB", "phoT", "b3725", "ECK3718"]	"mRNA"	[]	"EG10783"	["PSTB-MONOMER"]	null	[]
"EG10784_RNA"	"pstC"	["pstC", "phoW", "b3727", "ECK3720"]	"mRNA"	[]	"EG10784"	["PSTC-MONOMER"]	null	[]
"EG10785_RNA"	"pth"	["pth", "rap", "b1204", "ECK1192"]	"mRNA"	[]	"EG10785"	["EG10785-MONOMER"]	null	[]
"EG10786_RNA"	"ptrA"	["ptrA", "ptr", "b2821", "ECK2817"]	"mRNA"	[]	"EG10786"	["EG10786-MONOMER"]	null	[]
"EG10787_RNA"	"ptsG"	["ptsG", "umgC", "umg", "tgl", "CR", "car", "cat", "catB2", "glcA", "gptA", "b1101", "ECK1087"]	"mRNA"	[]	"EG10787"	["PTSG-MONOMER"]	null	[]
"EG10788_RNA"	"ptsH"	["ptsH", "ctr", "hpr", "b2415", "ECK2410"]	"mRNA"	[]	"EG10788"	["PTSH-MONOMER"]	null	[]
"EG10789_RNA"	"ptsI"	["ptsI", "ctr", "b2416", "ECK2411"]	"mRNA"	[]	"EG10789"	["PTSI-MONOMER"]	null	[]
"EG10790_RNA"	"purA"	["purA", "adeK", "b4177", "ECK4173"]	"mRNA"	[]	"EG10790"	["ADENYLOSUCCINATE-SYN-MONOMER"]	null	[]
"EG10791_RNA"	"purC"	["purC", "ade(g)", "ade", "b2476", "ECK2472"]	"mRNA"	[]	"EG10791"	["SAICARSYN-MONOMER"]	null	[]
"EG10792_RNA"	"purD"	["purD", "adth(a)", "adth", "b4005", "ECK3997"]	"mRNA"	[]	"EG10792"	["GLYCRIBONUCSYN-MONOMER"]	null	[]
"EG10793_RNA"	"purE"	["purE", "ade(f)", "Pur2", "ade3", "ade", "b0523", "ECK0516"]	"mRNA"	[]	"EG10793"	["PURE-MONOMER"]	null	[]
"EG10794_RNA"	"purF"	["purF", "ade", "purC", "b2312", "ECK2306"]	"mRNA"	[]	"EG10794"	["PRPPAMIDOTRANS-MONOMER"]	null	[]
"EG10795_RNA"	"purH"	["purH", "b4006", "ECK3998"]	"mRNA"	[]	"EG10795"	["AICARTRANSIMPCYCLO-CPLX"]	null	[]
"EG10796_RNA"	"purK"	["purK", "purE2", "b0522", "ECK0515"]	"mRNA"	[]	"EG10796"	["PURK-MONOMER"]	null	[]
"EG10797_RNA"	"purL"	["purL", "purI", "b2557", "ECK2555"]	"mRNA"	[]	"EG10797"	["FGAMSYN-MONOMER"]	null	[]
"EG10798_RNA"	"purM"	["purM", "purG", "purI", "b2499", "ECK2495"]	"mRNA"	[]	"EG10798"	["AIRS-MONOMER"]	null	[]
"EG10799_RNA"	"purN"	["purN", "ade(c)", "ade", "b2500", "ECK2496"]	"mRNA"	[]	"EG10799"	["GART-MONOMER"]	null	[]
"EG10800_RNA"	"purR"	["purR", "b1658", "ECK1654"]	"mRNA"	[]	"EG10800"	["PD00219"]	null	[]
"EG10801_RNA"	"putA"	["putA", "putC", "poaA", "b1014", "ECK1005"]	"mRNA"	[]	"EG10801"	["PUTA-MONOMER"]	null	[]
"EG10802_RNA"	"putP"	["putP", "putC", "b1015", "ECK1006"]	"mRNA"	[]	"EG10802"	["PUTP-MONOMER"]	null	[]
"EG10803_RNA"	"pykA"	["pykA", "b1854", "ECK1855"]	"mRNA"	[]	"EG10803"	["PKII-MONOMER"]	null	[]
"EG10804_RNA"	"pykF"	["pykF", "b1676", "ECK1672"]	"mRNA"	[]	"EG10804"	["PKI-MONOMER"]	null	[]
"EG10805_RNA"	"pyrB"	["pyrB", "b4245", "ECK4240"]	"mRNA"	[]	"EG10805"	["ASPCARBCAT-MONOMER"]	null	[]
"EG10806_RNA"	"pyrC"	["pyrC", "b1062", "ECK1047"]	"mRNA"	[]	"EG10806"	["DIHYDROOROT-MONOMER"]	null	[]
"EG10807_RNA"	"pyrD"	["pyrD", "b0945", "ECK0936"]	"mRNA"	[]	"EG10807"	["DIHYDROOROTOX-MONOMER"]	null	[]
"EG10808_RNA"	"pyrE"	["pyrE", "b3642", "ECK3632"]	"mRNA"	[]	"EG10808"	["OROPRIBTRANS-MONOMER"]	null	[]
"EG10809_RNA"	"pyrF"	["pyrF", "b1281", "ECK1276"]	"mRNA"	[]	"EG10809"	["OROTPDECARB-MONOMER"]	null	[]
"EG10810_RNA"	"pyrG"	["pyrG", "b2780", "ECK2774"]	"mRNA"	[]	"EG10810"	["CTPSYN-MONOMER"]	null	[]
"EG10811_RNA"	"pyrI"	["pyrI", "b4244", "ECK4239"]	"mRNA"	[]	"EG10811"	["ASPCARBREG-MONOMER"]	null	[]
"EG10812_RNA"	"queA"	["queA", "tsaA", "b0405", "ECK0399"]	"mRNA"	[]	"EG10812"	["EG10812-MONOMER"]	null	[]
"EG10813_RNA"	"racC"	["racC", "sbcA", "b1351", "ECK1348"]	"mRNA"	[]	"EG10813"	["EG10813-MONOMER"]	null	[]
"EG10814_RNA"	"rbsA"	["rbsA", "rbsT", "rbsP", "b3749", "ECK3743"]	"mRNA"	[]	"EG10814"	["RBSA-MONOMER"]	null	[]
"EG10815_RNA"	"rbsB"	["rbsB", "prlB", "rbsP", "b3751", "ECK3745"]	"mRNA"	[]	"EG10815"	["RBSB-MONOMER"]	null	[]
"EG10816_RNA"	"rbsC"	["rbsC", "rbsP", "rbsT", "b3750", "ECK3744"]	"mRNA"	[]	"EG10816"	["RBSC-MONOMER"]	null	[]
"EG10817_RNA"	"rbsD"	["rbsD", "rbsP", "b3748", "ECK3742"]	"mRNA"	[]	"EG10817"	["EG10817-MONOMER"]	null	[]
"EG10818_RNA"	"rbsK"	["rbsK", "b3752", "ECK3746"]	"mRNA"	[]	"EG10818"	["RIBOKIN-MONOMER"]	null	[]
"EG10819_RNA"	"rbsR"	["rbsR", "b3753", "ECK3747"]	"mRNA"	[]	"EG10819"	["PD03867"]	null	[]
"EG10820_RNA"	"rcsA"	["rcsA", "cpsR", "b1951", "ECK1949"]	"mRNA"	[]	"EG10820"	["PD02233"]	null	[]
"EG10821_RNA"	"rcsB"	["rcsB", "b2217", "ECK2210"]	"mRNA"	[]	"EG10821"	["RCSB-MONOMER"]	null	[]
"EG10822_RNA"	"rcsC"	["rcsC", "b2218", "ECK2211"]	"mRNA"	[]	"EG10822"	["RCSC-MONOMER"]	null	[]
"EG10823_RNA"	"recA"	["recA", "zab", "umuB", "tif", "lexB", "recH", "rnmB", "srf", "b2699", "ECK2694"]	"mRNA"	[]	"EG10823"	["EG10823-MONOMER"]	null	[]
"EG10824_RNA"	"recB"	["recB", "ior", "rorA", "b2820", "ECK2816"]	"mRNA"	[]	"EG10824"	["EG10824-MONOMER"]	null	[]
"EG10825_RNA"	"recC"	["recC", "b2822", "ECK2818"]	"mRNA"	[]	"EG10825"	["EG10825-MONOMER"]	null	[]
"EG10826_RNA"	"recD"	["recD", "hopE", "b2819", "ECK2815"]	"mRNA"	[]	"EG10826"	["EG10826-MONOMER"]	null	[]
"EG10827_RNA"	"recE"	["recE", "rmuB", "rac", "sbcA", "b1350", "ECK1347"]	"mRNA"	[]	"EG10827"	["EG10827-MONOMER"]	null	[]
"EG10828_RNA"	"recF"	["recF", "uvrF", "b3700", "ECK3692"]	"mRNA"	[]	"EG10828"	["EG10828-MONOMER"]	null	[]
"EG10829_RNA"	"recG"	["recG", "radC", "spoV", "b3652", "ECK3642"]	"mRNA"	[]	"EG10829"	["EG10829-MONOMER"]	null	[]
"EG10830_RNA"	"recJ"	["recJ", "b2892", "ECK2887"]	"mRNA"	[]	"EG10830"	["EG10830-MONOMER"]	null	[]
"EG10831_RNA"	"recN"	["recN", "radB", "b2616", "ECK2612"]	"mRNA"	[]	"EG10831"	["EG10831-MONOMER"]	null	[]
"EG10832_RNA"	"recO"	["recO", "b2565", "ECK2563"]	"mRNA"	[]	"EG10832"	["EG10832-MONOMER"]	null	[]
"EG10833_RNA"	"recQ"	["recQ", "b3822", "ECK3816"]	"mRNA"	[]	"EG10833"	["EG10833-MONOMER"]	null	[]
"EG10834_RNA"	"recR"	["recR", "b0472", "ECK0466"]	"mRNA"	[]	"EG10834"	["EG10834-MONOMER"]	null	[]
"EG10835_RNA"	"relA"	["relA", "RC", "b2784", "ECK2778"]	"mRNA"	[]	"EG10835"	["RELA-MONOMER"]	null	[]
"EG10836_RNA"	"relB"	["relB", "RC", "b1564", "ECK1558"]	"mRNA"	[]	"EG10836"	["EG10836-MONOMER"]	null	[]
