Frame ID	Name	Left	Right	Direction	Genes	Promoter	Terminators
TU0-8511	slyA	1718412	1719038	-	"[""G6882""]"	PM0-45017	"[""TERM_WC-2067""]"
TU0-8512	slyX	3475453	3475882	+	"[""EG11664""]"	PM0-45733	"[""TERM_WC-2074""]"
TU0-8513	ybjX	917349	918326	-	"[""G6460""]"	PM0-10002	"[""TERM_WC-2658""]"
TU0-8514	sraA	457950	458008	-	"[""G0-8861""]"	PM_WC-269	"[""TERM_WC-2099""]"
TU0-8515	micA	2812824	2812897	+	"[""G0-8866""]"	PM0-9586	"[""TERM_WC-1299""]"
TU0-8516	sraG	3309247	3309422	+	"[""G0-8870""]"	PM0-9599	"[""TERM_WC-2100""]"
TU0-8517	arcZ	3348599	3348719	+	"[""G0-8871""]"	PM0-9687	"[""TERM0-1148""]"
TU0-8518	glmZ	3984455	3984628	+	"[""G0-8873""]"	PM0-9600	"[""TERM_WC-788""]"
TU0-8519	ryjA	4275950	4276089	-	"[""G0-8875""]"	PM0-9601	"[""TERM45""]"
TU0-8521	srmB	2710898	2712254	+	"[""EG10975""]"	PM0-45413	"[""TERM_WC-2103""]"
TU0-8522	micM	506428	506511	+	"[""G0-9382""]"	PM0-9627	"[""TERM0-1114""]"
TU0-8523	ybaP	506508	507486	-	"[""G6258""]"	PM0-44499	"[""TERM_WC-2501""]"
TU0-8524	ybaQ	507415	507785	+	"[""G6259""]"	PM0-36227	"[""TERM_WC-2502""]"
TU0-8526	sseA	2650413	2651363	+	"[""EG11600""]"	PM0-10101	"[""TERM_WC-2110""]"
TU0-8527	tdk	1292739	1293369	+	"[""EG10994""]"	PM0-44826	"[""TERM_WC-2159""]"
TU0-8528	tesB	473523	474425	-	"[""EG10995""]"	PM0-9982	"[""TERM_WC-2162""]"
TU0-8529	thiI	440692	442223	+	"[""G6238""]"	PM0-46120	"[""TERM_WC-2171""]"
TU0-8530	torT	1055443	1056514	+	"[""G6515""]"	PM0-44710	"[""TERM_WC-2208""]"
TU0-8531	tp2	122695	122857	-	"[""G0-8894""]"	PM_WC-283	"[""TERM_WC-2211""]"
TU0-8532	tqsA	1671914	1672973	+	"[""G6859""]"	PM0-10048	"[""TERM_WC-2219""]"
TU0-8533	ubiF	694324	695501	+	"[""G6365""]"	PM_WC-292	"[""TERM_WC-2275""]"
TU0-8534	ushA	504110	505792	+	"[""EG11060""]"	PM0-44498	"[""TERM_WC-2298""]"
TU0-8535	uspC	1977622	1978207	+	"[""G7031""]"	PM0-45146	"[""TERM_WC-2301""]"
TU0-8536	uspG	640660	641126	-	"[""G6334""]"	PM0-9990	"[""TERM_WC-2308""]"
TU0-8537	mlaA	2462272	2463157	-	"[""G7216""]"	PM0-10087	"[""TERM_WC-1306""]"
TU0-8538	yaaI	11380	11938	-	"[""G8202""]"	PM0-44338	"[""TERM_WC-2369""]"
TU0-8539	yacH	129405	131307	-	"[""EG12315""]"	PM0-44355	"[""TERM_WC-2380""]"
TU0-8540	yadD	146898	147872	+	"[""EG11748""]"	PM0-44359	"[""TERM_WC-2384""]"
TU0-8541	yafC	229965	231083	-	"[""EG11649""]"	PM0-44387	"[""TERM_WC-2408""]"
TU0-8542	yafF	239190	239380	+	"[""G0-10431""]"	PM_WC-308	"[""TERM_WC-2410""]"
TU0-8543	yafS	234784	235540	+	"[""G6100""]"	PM0-44391	"[""TERM_WC-2415""]"
TU0-8544	yafU	238744	239084	-	"[""G6102""]"	PM0-9840	"[""TERM_WC-2419""]"
TU0-8545	yafV	239417	240216	-	"[""G6103""]"	PM0-9967	"[""TERM_WC-2420""]"
TU0-8546	yagJ	290724	291457	+	"[""G6147""]"	PM_WC-312	"[""TERM_WC-2431""]"
TU0-8547	yagU	302215	302831	+	"[""G6158""]"	PM_WC-315	"[""TERM_WC-2440""]"
TU0-8548	yahN	344888	345659	-	"[""G6193""]"	PM0-44452	"[""TERM_WC-2454""]"
TU0-8549	yahO	345656	345985	+	"[""G6194""]"	PM0-9971	"[""TERM_WC-2455""]"
TU0-8550	yaiT	389475	390937	+	"[""G6222""]"	PM_WC-324	"[""TERM_WC-2471""]"
TU0-8551	yaiY	398247	398684	-	"[""G6228""]"	PM0-44466	"[""TERM_WC-2475""]"
TU0-8552	ybaY	474469	475177	+	"[""G6250""]"	PM0-44484	"[""TERM_WC-2506""]"
TU0-8553	ybaZ	475204	475595	-	"[""G6251""]"	PM_WC-331	"[""TERM_WC-2507""]"
TU0-8554	yaiZ	398678	399031	+	"[""G6229""]"	PM0-36226	"[""TERM_WC-2477""]"
TU0-8555	yajQ	443882	444400	+	"[""G6240""]"	PM0-9978	"[""TERM_WC-2486""]"
TU0-8556	ybaK	505825	506306	-	"[""EG12454""]"	PM_WC-330	"[""TERM_WC-2491""]"
TU0-8557	ybcY	581373	581959	-	"[""G6316""]"	PM_WC-336	"[""TERM_WC-2537""]"
TU0-8558	ybdH	631610	632740	-	"[""EG12692""]"	PM0-44545	"[""TERM_WC-2541""]"
TU0-8559	ybdL	632780	633971	+	"[""G6329""]"	PM0-44547	"[""TERM_WC-2548""]"
TU0-8560	ybeL	674216	674725	+	"[""EG12851""]"	PM0-9994	"[""TERM_WC-2559""]"
TU0-8561	ybeQ	674791	675929	-	"[""G6351""]"	PM0-44569	"[""TERM_WC-2564""]"
TU0-8562	ybeT	678073	678639	-	"[""G6354""]"	PM0-44578	"[""TERM_WC-2570""]"
TU0-8563	dtpD	740296	741845	-	"[""G6378""]"	PM0-44594	"[""TERM_WC-517""]"
TU0-8564	ybhA	796834	797815	-	"[""EG11239""]"	PM0-44614	"[""TERM_WC-2604""]"
TU0-8565	ybhD	798843	799932	-	"[""G6398""]"	PM0-44617	"[""TERM_WC-2609""]"
TU0-8566	ybhQ	823824	824265	+	"[""G6408""]"	PM0-9996	"[""TERM_WC-2620""]"
TU0-8567	ybiA	831689	832183	-	"[""EG11579""]"	PM0-44626	"[""TERM_WC-2621""]"
TU0-8568	ybiN	841415	842483	+	"[""G6416""]"	PM0-44630	"[""TERM_WC-2627""]"
TU0-8569	ybiP	850235	851849	-	"[""G6418""]"	PM0-44635	"[""TERM_WC-2630""]"
TU0-8571	tsaD	3207550	3208650	-	"[""EG11171""]"	PM0-45613	"[""TERM_WC-2245""]"
TU0-8572	ygjH	3218935	3219277	-	"[""G7597""]"	PM0-45618	"[""TERM_WC-3359""]"
TU0-8573	yhaJ	3251338	3252302	-	"[""G7619""]"	PM0-45642	"[""TERM_WC-3378""]"
TU0-8574	yhbO	3296996	3297516	+	"[""G7647""]"	PM_WC-516	"[""TERM_WC-3385""]"
TU0-8575	yhbP	3297492	3297937	-	"[""G7648""]"	PM_WC-517	"[""TERM_WC-3386""]"
TU0-8576	yhbQ	3297961	3298292	+	"[""G7649""]"	PM0-45669	"[""TERM_WC-3387""]"
TU0-8577	yhbY	3325781	3326107	+	"[""EG12794""]"	PM0-10132	"[""TERM_WC-3395""]"
TU0-8578	yhdH	3401302	3402482	+	"[""EG11315""]"	PM0-45714	"[""TERM_WC-3413""]"
TU0-8579	yhgE	3528735	3530610	-	"[""G7745""]"	PM0-45757	"[""TERM_WC-3438""]"
TU0-8580	yhgN	3573094	3573689	+	"[""G7753""]"	PM_WC-526	"[""TERM_WC-3443""]"
TU0-8582	yhhA	3584942	3585408	+	"[""EG11184""]"	PM0-45776	"[""TERM_WC-3444""]"
TU0-8583	panZ	3595851	3596392	+	"[""EG12211""]"	PM0-45779	"[""TERM_WC-1547""]"
TU0-8584	yhhM	3603272	3603817	-	"[""EG12213""]"	PM0-45786	"[""TERM_WC-3449""]"
TU0-8585	yhhS	3608537	3609756	-	"[""EG12219""]"	PM_WC-528	"[""TERM_WC-3454""]"
TU0-8586	yhiM	3632766	3633918	+	"[""EG12228""]"	PM0-36192	"[""TERM_WC-3470""]"
TU0-8587	yhiN	3634229	3635523	-	"[""EG12229""]"	PM0-45809	"[""TERM_WC-3472""]"
TU0-8588	yhjB	3669313	3670068	-	"[""EG12246""]"	PM0-45814	"[""TERM_WC-3475""]"
TU0-8589	yiaF	3716355	3717120	-	"[""EG12273""]"	PM0-10148	"[""TERM_WC-3500""]"
TU0-8590	wecH	3723910	3724907	+	"[""EG12274""]"	PM_WC-299	"[""TERM_WC-2342""]"
TU0-8591	yiaT	3749149	3749985	-	"[""EG12288""]"	PM0-45846	"[""TERM_WC-3508""]"
TU0-8592	yiaU	3750009	3750991	+	"[""EG12289""]"	PM0-45850	"[""TERM_WC-3509""]"
TU0-8593	yibT	3774192	3774443	-	"[""G0-10468""]"	PM0-45858	"[""TERM_WC-3525""]"
TU0-8594	yicS	3838238	3838533	+	"[""G0-10469""]"	PM_WC-539	"[""TERM_WC-3537""]"
TU0-8595	yidI	3854438	3854889	+	"[""EG11697""]"	PM_WC-542	"[""TERM_WC-3543""]"
TU0-8596	yidL	3858276	3859201	+	"[""EG11707""]"	PM_WC-544	"[""TERM_WC-3545""]"
TU0-8597	yidP	3861922	3862640	+	"[""EG11711""]"	PM_WC-545	"[""TERM_WC-3546""]"
TU0-8598	yidR	3866083	3867435	-	"[""EG11713""]"	PM0-45891	"[""TERM_WC-3548""]"
TU0-8599	cbrA	3867337	3868466	+	"[""EG11714""]"	PM0-45892	"[""TERM_WC-269""]"
TU0-8600	yidX	3873461	3874119	+	"[""EG11719""]"	PM_WC-546	"[""TERM_WC-3549""]"
TU0-8601	yieG	3893293	3894632	-	"[""EG11724""]"	PM_WC-548	"[""TERM_WC-3552""]"
TU0-8602	yifB	3946470	3948198	-	"[""EG11260""]"	PM0-45907	"[""TERM_WC-3559""]"
TU0-8603	yifE	3946109	3946449	+	"[""EG11450""]"	PM_WC-550	"[""TERM_WC-3561""]"
TU0-8605	yigE	3998313	3999079	-	"[""EG11462""]"	PM_WC-553	"[""TERM_WC-3565""]"
TU0-8606	yihA	4048154	4049008	-	"[""EG11203""]"	PM0-45934	"[""TERM_WC-3571""]"
TU0-8607	yiiU	4116409	4116785	+	"[""EG11878""]"	PM0-45965	"[""TERM_WC-3605""]"
TU0-8608	yjcB	4272781	4273187	-	"[""EG11937""]"	PM0-36256	"[""TERM_WC-3623""]"
TU0-8609	yjcC	4273441	4275082	+	"[""EG11938""]"	PM0-10431	"[""TERM_WC-3624""]"
TU0-8610	yjeH	4367177	4368435	-	"[""G7833""]"	PM_WC-567	"[""TERM_WC-3653""]"
TU0-8611	queG	4390949	4392115	-	"[""G7843""]"	PM0-10356	"[""TERM_WC-1762""]"
TU0-8612	yjfP	4414779	4415726	+	"[""G7853""]"	PM0-46026	"[""TERM_WC-3665""]"
TU0-8613	yjfY	4422537	4422851	-	"[""G7861""]"	PM0-46029	"[""TERM_WC-3666""]"
TU0-8614	yjfZ	4424649	4425549	-	"[""G7862""]"	PM0-46030	"[""TERM_WC-3668""]"
TU0-8615	yjgA	4455335	4456104	-	"[""EG11410""]"	PM0-46043	"[""TERM_WC-3672""]"
TU0-8616	yjgB	4493211	4494289	-	"[""EG11436""]"	PM0-46058	"[""TERM_WC-3673""]"
TU0-8617	yjgD	4476468	4476914	+	"[""G7885""]"	PM0-10194	"[""TERM_WC-3674""]"
TU0-8619	yjgM	4477055	4477694	-	"[""G7886""]"	PM0-46051	"[""TERM_WC-3677""]"
TU0-8620	yjgN	4477709	4478951	+	"[""G7887""]"	PM0-46052	"[""TERM_WC-3679""]"
TU0-8621	yjgZ	4499081	4499614	+	"[""G7899""]"	PM0-46062	"[""TERM_WC-3684""]"
TU0-8622	yjhD	4504647	4504879	-	"[""G7902""]"	PM_WC-577	"[""TERM_WC-3690""]"
TU0-8623	yjhR	4533038	4534056	+	"[""G7918""]"	PM_WC-581	"[""TERM_WC-3697""]"
TU0-8624	yjiC	4553511	4554343	-	"[""G7922""]"	PM_WC-583	"[""TERM_WC-3704""]"
TU0-8625	iraD	4554879	4555410	+	"[""G7923""]"	PM0-9061	"[""TERM_WC-1070""]"
TU0-8626	yjiR	4568183	4569597	-	"[""G7936""]"	PM_WC-587	"[""TERM_WC-3714""]"
TU0-8627	yjjK	4626876	4628589	-	"[""EG12343""]"	PM0-46111	"[""TERM_WC-3725""]"
TU0-8628	yjjN	4594013	4595037	+	"[""G7945""]"	PM_WC-590	"[""TERM_WC-3731""]"
TU0-8629	yjjX	4631254	4631796	-	"[""EG12600""]"	PM0-46113	"[""TERM_WC-3737""]"
TU0-8630	yjjZ	4603800	4604065	+	"[""G0-10474""]"	PM0-10418	"[""TERM_WC-3739""]"
TU0-8631	ykgL	311163	311565	+	"[""G6166""]"	PM0-44432	"[""TERM_WC-3768""]"
TU0-8632	rimO	875931	877293	-	"[""G6435""]"	PM0-9998	"[""TERM_WC-1862""]"
TU0-8633	gstB	879075	879742	-	"[""G6438""]"	PM0-9999	"[""TERM_WC-872""]"
TU0-8635	ymfI	1200663	1201063	+	"[""G6587""]"	PM0-44773	"[""TERM_WC-3792""]"
TU0-8636	ynaI	1392913	1393997	-	"[""G6666""]"	PM0-10035	"[""TERM_WC-3818""]"
TU0-8637	yncD	1518985	1521300	-	"[""G6762""]"	PM0-44943	"[""TERM_WC-3826""]"
TU0-8638	yncE	1521251	1522394	+	"[""G6763""]"	PM0-10041	"[""TERM_WC-3827""]"
TU0-8639	ynfC	1654769	1655571	-	"[""G6843""]"	PM0-44995	"[""TERM_WC-3849""]"
TU0-8640	yniB	1806719	1807287	-	"[""G6931""]"	PM0-10057	"[""TERM_WC-3867""]"
TU0-8641	ynjF	1838805	1839456	-	"[""G6953""]"	PM0-36241	"[""TERM_WC-3872""]"
TU0-8642	ynjH	1839885	1840187	-	"[""G6955""]"	PM0-9376	"[""TERM_WC-3874""]"
TU0-8643	yoaE	1898051	1899796	-	"[""G6997""]"	PM0-9955	"[""TERM_WC-3885""]"
TU0-8644	yoaF	1875300	1875746	-	"[""G6979""]"	PM0-45089	"[""TERM_WC-3886""]"
TU0-8645	yoaH	1892574	1892957	-	"[""G6995""]"	PM0-45101	"[""TERM_WC-3887""]"
TU0-8646	yoaI	1872100	1872206	-	"[""G6974""]"	PM_WC-628	"[""TERM_WC-3888""]"
TU0-8647	yobH	1906924	1907190	+	"[""G0-10454""]"	PM0-45106	"[""TERM_WC-3895""]"
TU0-8648	yodD	2023010	2023239	+	"[""G7046""]"	PM_WC-631	"[""TERM_WC-3902""]"
TU0-8649	yohD	2223785	2224403	+	"[""EG12017""]"	PM0-45246	"[""TERM_WC-3908""]"
TU0-8650	ypdI	2492516	2492997	+	"[""G7239""]"	PM0-45350	"[""TERM_WC-3916""]"
TU0-8651	yphH	2680885	2682080	+	"[""G7344""]"	PM_WC-647	"[""TERM_WC-3932""]"
TU0-8652	yqeK	2987955	2988405	-	"[""G7469""]"	PM0-45510	"[""TERM_WC-3964""]"
TU0-8653	yqgC	3084209	3084426	+	"[""G7522""]"	PM_WC-656	"[""TERM_WC-3973""]"
TU0-8654	yqgD	3084419	3084672	-	"[""G7523""]"	PM_WC-657	"[""TERM_WC-3974""]"
TU0-8656	yqhA	3146997	3147597	-	"[""G7559""]"	PM0-45576	"[""TERM_WC-3977""]"
TU0-8657	yqhC	3152282	3153406	-	"[""G7563""]"	PM0-45579	"[""TERM_WC-3978""]"
TU0-8658	yqjI	3214775	3215426	+	"[""G7594""]"	PM0-9094	"[""TERM_WC-3995""]"
TU0-8659	yraL	3290495	3291415	-	"[""G7641""]"	PM0-45662	"[""TERM_WC-4005""]"
TU0-8660	yrdA	3427258	3427814	+	"[""G7696""]"	PM0-9847	"[""TERM_WC-4019""]"
TU0-8661	ysgA	4013375	4014366	-	"[""G7804""]"	PM0-9097	"[""TERM_WC-4032""]"
TU0-8662	ytfA	4425792	4426120	+	"[""G7863""]"	PM_WC-664	"[""TERM_WC-4033""]"
TU0-8663	ytfB	4426100	4426842	-	"[""G7864""]"	PM0-10189	"[""TERM_WC-4034""]"
TU0-8664	ytfH	4432105	4432518	+	"[""G7869""]"	PM0-46034	"[""TERM_WC-4039""]"
TU0-8665	ytjC	4631820	4632469	+	"[""EG12164""]"	PM_WC-667	"[""TERM_WC-4051""]"
TU0-8666	zupT	3180455	3181347	+	"[""EG11167""]"	PM0-36251	"[""TERM_WC-4068""]"
TU0-8667	zur	4257509	4258164	-	"[""EG11929""]"	PM0-45988	"[""TERM_WC-4070""]"
TU0-8670	ybjD	915696	917356	+	"[""G6459""]"	PM_WC-359	"[""TERM_WC-2641""]"
TU0-8671	ybjK	886646	887184	+	"[""G6444""]"	PM_WC-362	"[""TERM_WC-2647""]"
TU0-8672	ybjM	889163	889691	+	"[""G6446""]"	PM0-44650	"[""TERM_WC-2651""]"
TU0-8673	ycaK	948770	949483	+	"[""EG12702""]"	PM0-44670	"[""TERM_WC-2665""]"
TU0-8674	ycaN	947881	948791	-	"[""G6467""]"	PM_WC-364	"[""TERM_WC-2676""]"
TU0-8676	ycbC	971843	972624	-	"[""EG12166""]"	PM_WC-367	"[""TERM_WC-2681""]"
TU0-8677	matP	1017682	1018162	+	"[""EG12855""]"	PM0-10011	"[""TERM_WC-1218""]"
TU0-8678	ycbX	1005712	1006823	-	"[""G6487""]"	PM_WC-368	"[""TERM_WC-2684""]"
TU0-8679	yccR	1020361	1020992	+	"[""G6494""]"	PM_WC-370	"[""TERM_WC-2690""]"
TU0-8680	yccU	1027169	1027584	+	"[""G6499""]"	PM_WC-371	"[""TERM_WC-2695""]"
TU0-8681	yccX	1029284	1029567	+	"[""G6502""]"	PM0-44695	"[""TERM_WC-2696""]"
TU0-8682	ycdT	1092064	1093459	+	"[""G6532""]"	PM0-10283	"[""TERM_WC-2699""]"
TU0-8683	yceF	1145232	1145984	-	"[""EG11438""]"	PM0-44740	"[""TERM_WC-2709""]"
TU0-8684	ycfQ	1167421	1168067	-	"[""G6569""]"	PM0-36234	"[""TERM_WC-2725""]"
TU0-8685	ycfR	1168256	1168555	+	"[""G6570""]"	PM0-36235	"[""TERM_WC-2726""]"
TU0-8686	ycgB	1234930	1236508	-	"[""EG11516""]"	PM0-10025	"[""TERM_WC-2732""]"
TU0-8687	ycgJ	1225701	1226193	+	"[""G6614""]"	PM0-44800	"[""TERM_WC-2736""]"
TU0-8688	pliG	1226292	1226695	-	"[""G6615""]"	PM_WC-210	"[""TERM_WC-1629""]"
TU0-8689	ychH	1257961	1258294	+	"[""EG11533""]"	PM0-9651	"[""TERM_WC-2755""]"
TU0-8690	ychN	1272467	1272878	-	"[""EG12404""]"	PM0-44821	"[""TERM_WC-2757""]"
TU0-8691	ychO	1272983	1274403	+	"[""EG12405""]"	PM0-9127	"[""TERM_WC-2758""]"
TU0-8692	yciN	1328439	1328827	-	"[""EG12868""]"	PM0-44841	"[""TERM_WC-2766""]"
TU0-8693	ycjG	1386898	1387921	+	"[""G6661""]"	PM0-10034	"[""TERM_WC-2781""]"
TU0-8695	ycjW	1380985	1382015	-	"[""G6658""]"	PM0-44862	"[""TERM_WC-2784""]"
TU0-8696	ydaL	1403960	1404568	+	"[""G6672""]"	PM0-44872	"[""TERM_WC-2791""]"
TU0-8697	ydaM	1404585	1405819	-	"[""G6673""]"	PM_WC-387	"[""TERM_WC-2792""]"
TU0-8698	ydbJ	1439053	1439350	+	"[""G0-10450""]"	PM0-36237	"[""TERM_WC-2803""]"
TU0-8699	ydbK	1435282	1438855	-	"[""G6701""]"	PM0-36236	"[""TERM_WC-2805""]"
TU0-8700	ydcI	1492170	1493158	-	"[""G6737""]"	PM0-36238	"[""TERM_WC-2814""]"
TU0-8701	ydcK	1497491	1498664	-	"[""G6741""]"	PM0-44923	"[""TERM_WC-2817""]"
TU0-8702	ydcO	1502927	1504104	-	"[""G6744""]"	PM_WC-393	"[""TERM_WC-2825""]"
TU0-8703	yddH	1531304	1531875	-	"[""G6769""]"	PM_WC-395	"[""TERM_WC-2839""]"
TU0-8704	eamA	1618260	1619161	-	"[""EG11639""]"	PM_WC-63	"[""TERM_WC-527""]"
TU0-8705	ydeE	1619328	1620545	+	"[""EG11640""]"	PM0-44973	"[""TERM_WC-2850""]"
TU0-8706	ydeJ	1622712	1623317	+	"[""EG11645""]"	PM0-10367	"[""TERM_WC-2855""]"
TU0-8707	ydgC	1679717	1680086	-	"[""G6863""]"	PM0-45006	"[""TERM_WC-2878""]"
TU0-8708	ydgJ	1701290	1702423	-	"[""G6868""]"	PM0-45011	"[""TERM_WC-2883""]"
TU0-8709	ydhQ	1742893	1744226	-	"[""G6894""]"	PM0-9712	"[""TERM_WC-2896""]"
TU0-8710	ydiP	1776412	1777352	-	"[""G6919""]"	PM0-10056	"[""TERM_WC-2917""]"
TU0-8711	ydiY	1803347	1804241	-	"[""G6928""]"	PM0-45053	"[""TERM_WC-2921""]"
TU0-8712	yeaL	1872347	1872824	+	"[""G6975""]"	PM0-10062	"[""TERM_WC-2947""]"
TU0-8713	yeaM	1872777	1873672	-	"[""G6976""]"	PM0-45083	"[""TERM_WC-2949""]"
TU0-8714	yeaP	1875681	1876766	+	"[""G6980""]"	PM0-36242	"[""TERM_WC-2954""]"
TU0-8715	yebQ	1908181	1909675	+	"[""G7004""]"	PM0-45110	"[""TERM_WC-2973""]"
TU0-8716	yecF	1993741	1994068	+	"[""EG12861""]"	PM0-9377	"[""TERM_WC-2987""]"
TU0-8717	yecH	1987273	1987588	-	"[""G7036""]"	PM0-45154	"[""TERM_WC-2988""]"
TU0-8718	yedA	2027563	2028485	+	"[""EG11141""]"	PM_WC-430	"[""TERM_WC-2996""]"
TU0-8719	yedD	2005699	2006285	-	"[""EG11659""]"	PM0-45161	"[""TERM_WC-2997""]"
TU0-8720	yedP	2023535	2024352	+	"[""G7048""]"	PM_WC-435	"[""TERM_WC-3007""]"
TU0-8721	yegD	2145668	2147052	+	"[""EG12200""]"	PM0-45213	"[""TERM_WC-3032""]"
TU0-8722	yegE	2141290	2144609	+	"[""EG12396""]"	PM_WC-445	"[""TERM_WC-3033""]"
TU0-8723	yegH	2135887	2137511	+	"[""G7108""]"	PM0-10077	"[""TERM_WC-3034""]"
TU0-8724	yegI	2147061	2149101	-	"[""G7109""]"	PM0-45214	"[""TERM_WC-3035""]"
TU0-8725	yegJ	2149040	2149672	+	"[""G7110""]"	PM0-45217	"[""TERM_WC-3039""]"
TU0-8726	yeiG	2241910	2242770	+	"[""EG12026""]"	PM0-45253	"[""TERM_WC-3066""]"
TU0-8727	yejK	2280960	2282131	-	"[""EG12048""]"	PM0-45276	"[""TERM_WC-3083""]"
TU0-8728	yfaH	2347709	2347917	+	"[""EG12881""]"	PM_WC-453	"[""TERM_WC-3090""]"
TU0-8729	yfaL	2338437	2342240	-	"[""EG12850""]"	PM0-45287	"[""TERM_WC-3093""]"
TU0-8730	nudI	2362547	2363003	+	"[""G7164""]"	PM0-45297	"[""TERM_WC-1492""]"
TU0-8731	yfbK	2382015	2383806	-	"[""G7177""]"	PM0-45307	"[""TERM_WC-3103""]"
TU0-8732	yfbN	2385730	2386609	-	"[""G7180""]"	PM0-45314	"[""TERM_WC-3111""]"
TU0-8733	yfcN	2446590	2447181	+	"[""G7202""]"	PM0-45332	"[""TERM_WC-3131""]"
TU0-8734	yfdY	2493070	2493355	-	"[""G7240""]"	PM0-45351	"[""TERM_WC-3153""]"
TU0-8735	yfeH	2524955	2525968	+	"[""EG12376""]"	PM0-45365	"[""TERM_WC-3161""]"
TU0-8736	yfeN	2523149	2523915	+	"[""G7256""]"	PM_WC-470	"[""TERM_WC-3163""]"
TU0-8737	yfeR	2523950	2525061	-	"[""G7257""]"	PM0-45364	"[""TERM_WC-3165""]"
TU0-8738	yfgF	2624715	2627053	-	"[""G7314""]"	PM0-36132	"[""TERM_WC-3183""]"
TU0-8739	yfgO	2612840	2613903	-	"[""G7310""]"	PM_WC-474	"[""TERM_WC-3193""]"
TU0-8740	yfiC	2710047	2710827	-	"[""EG11538""]"	PM0-45412	"[""TERM_WC-3201""]"
TU0-8741	yfiE	2712459	2713366	-	"[""EG11785""]"	PM0-45414	"[""TERM_WC-3203""]"
TU0-8742	yfiF	2715511	2716550	-	"[""EG11786""]"	PM_WC-477	"[""TERM_WC-3204""]"
TU0-8743	yfiK	2713445	2714034	+	"[""EG12445""]"	PM_WC-478	"[""TERM_WC-3205""]"
TU0-8744	yfjH	2755664	2756685	-	"[""G7359""]"	PM0-45435	"[""TERM_WC-3217""]"
TU0-8745	alaE	2797092	2797637	+	"[""G7399""]"	PM0-45452	"[""TERM_WC-67""]"
TU0-8746	ygbI	2858487	2859463	-	"[""G7416""]"	PM0-45457	"[""TERM_WC-3244""]"
TU0-8747	ygdI	2940938	2941251	-	"[""G7453""]"	PM0-45482	"[""TERM_WC-3263""]"
TU0-8748	ygeV	3002028	3003869	-	"[""G7488""]"	PM0-10116	"[""TERM_WC-3278""]"
TU0-8749	ygfZ	3039304	3040317	+	"[""G7511""]"	PM0-10118	"[""TERM_WC-3291""]"
TU0-8750	yggR	3092120	3093102	-	"[""G7526""]"	PM_WC-504	"[""TERM_WC-3309""]"
TU0-8752	yghT	3131999	3132847	+	"[""G7552""]"	PM0-45567	"[""TERM_WC-3333""]"
TU0-8753	yghU	3136722	3137617	+	"[""G7553""]"	PM0-10123	"[""TERM_WC-3338""]"
TU0-8754	yghZ	3145803	3146961	+	"[""G7558""]"	PM0-45575	"[""TERM_WC-3341""]"
TU0-8755	ygiD	3179639	3180583	-	"[""EG11166""]"	PM0-45599	"[""TERM_WC-3342""]"
TU0-8756	ygiH	3202555	3203335	+	"[""EG11674""]"	PM0-45612	"[""TERM_WC-3345""]"
TU0-8757	ttdR	3203344	3204402	-	"[""EG12694""]"	PM0-10540	"[""TERM_WC-2253""]"
TU0-8758	ygiZ	3169899	3170275	-	"[""G7577""]"	PM0-45594	"[""TERM_WC-3357""]"
TU0-8759	aaeR	3387518	3388473	+	"[""G7688""]"	PM0-36254	"[""TERM_WC-6""]"
TU0-8760	abgR	1402765	1403717	+	"[""G6671""]"	PM_WC-2	"[""TERM0-1162""]"
TU0-8761	dcuD	3372605	3374260	+	"[""G7679""]"	PM0-9197	"[""TERM_WC-436""]"
TU0-8762	omrB	2974324	2974407	-	"[""G0-8882""]"	PM0-9198	"[""TERM_WC-1516""]"
TU0-8763	omrA	2974122	2974211	-	"[""G0-8868""]"	PM0-9199	"[""TERM_WC-1515""]"
TU0-8764	acpH	423559	424142	-	"[""EG11095""]"	PM_WC-5	"[""TERM_WC-24""]"
TU0-8765	ade	3841933	3843755	+	"[""EG11692""]"	PM0-36195	"[""TERM_WC-40""]"
TU0-8766	ais	2363038	2363778	-	"[""G7165""]"	PM0-45298	"[""TERM_WC-63""]"
TU0-8767	amiC	2945777	2947211	-	"[""G7458""]"	PM0-45486	"[""TERM_WC-96""]"
TU0-8768	ampH	394352	395587	-	"[""EG12867""]"	PM0-9972	"[""TERM_WC-104""]"
TU0-8769	aslA	3982373	3984030	-	"[""EG10089""]"	PM_WC-14	"[""TERM_WC-157""]"
TU0-8771	azoR	1480277	1480897	-	"[""G6731""]"	PM0-44904	"[""TERM_WC-184""]"
TU0-8772	bioH	3542094	3542880	-	"[""EG10122""]"	PM0-36255	"[""TERM_WC-220""]"
TU0-8773	bisC	3712082	3714509	-	"[""EG10124""]"	PM0-45830	"[""TERM_WC-223""]"
TU0-8774	can	142006	142703	-	"[""EG12319""]"	PM0-9710	"[""TERM_WC-256""]"
TU0-8777	chaA	1269970	1271072	-	"[""EG11753""]"	PM_WC-41	"[""TERM_WC-282""]"
TU0-8778	crcB	656776	657221	-	"[""EG12209""]"	PM0-44554	"[""TERM_WC-334""]"
TU0-8779	cspF	1639789	1640093	+	"[""EG12205""]"	PM0-44985	"[""TERM_WC-357""]"
TU0-8780	cspH	1050184	1050428	-	"[""G6510""]"	PM0-44701	"[""TERM_WC-360""]"
