"Gene"	"M9 Glucose minus AAs"	"N-limited Glucose minus AAs"	"M9 Glucose minus AAs"	"M9 Glycerol plus AAs"	"P-limited Glucose plus AAs"
"G7597"	3.86493333333	10.7069333333	3.86493333333	5.51966666667	61.0723333333
"G7598"	0.7289	0.6306	0.7289	0.8297	0.5802
"G7599"	1.52803333333	1.23543333333	1.52803333333	1.5961	2.18963333333
"G7601"	9.8355	8.37163333333	9.8355	12.4699333333	13.5806333333
"G7602"	12.3267666667	15.3968333333	12.3267666667	10.5727333333	6.05836666667
"G7603"	8.6056	16.0416	8.6056	7.70186666667	5.61146666667
"G7604"	18.9157	14.3658333333	18.9157	14.5843666667	15.4650333333
"G7605"	2.63716666667	1.75316666667	2.63716666667	1.5775	1.9098
"G7606"	45.2396333333	29.8231666667	45.2396333333	55.2341666667	47.9347666667
"G7607"	5.66143333333	7.43163333333	5.66143333333	5.38826666667	4.49096666667
"G7608"	13.3929	5.60143333333	13.3929	8.2064	12.9659333333
"G7609"	55.6553	54.0347	55.6553	47.4968666667	52.0848
"G7610"	76.4647333333	55.9506333333	76.4647333333	39.5259666667	40.0936333333
"G7611"	197.673366667	376.7086	197.673366667	405.492033333	1252.85336667
"G7612"	125.779533333	267.611066667	125.779533333	366.331633333	1241.32046667
"G7613"	62.4876	112.205433333	62.4876	197.437233333	712.869066667
"G7614"	82.3440666667	140.862633333	82.3440666667	260.511433333	885.2212
"G7615"	5.94973333333	5.92746666667	5.94973333333	6.44336666667	12.2975666667
"G7616"	10.1513333333	16.9902	10.1513333333	26.6871666667	125.6681
"G7617"	32.7983	25.1929333333	32.7983	37.2804666667	101.480766667
"G7618"	4.41956666667	5.20243333333	4.41956666667	3.7754	3.63583333333
"G7619"	26.9880666667	27.5164	26.9880666667	25.7593333333	29.5889333333
"G7620"	4.76763333333	3.74246666667	4.76763333333	5.30096666667	9.19756666667
"G7621"	15.6336666667	14.2088	15.6336666667	30.1928666667	13.7601
"G7622"	15.2575	4.00706666667	15.2575	5.79253333333	4.7406
"G7624"	2.46283333333	2.35933333333	2.46283333333	3.2784	3.84743333333
"G7626"	4.65193333333	2.9149	4.65193333333	4.62866666667	5.41956666667
"G7627"	2.41226666667	2.3059	2.41226666667	2.6644	2.45036666667
"G7629"	61.8167333333	59.1277	61.8167333333	60.0608666667	111.907966667
"G7630"	47.1762333333	32.5644333333	47.1762333333	36.5044	51.8420333333
"G7631"	2.15996666667	1.73696666667	2.15996666667	3.9779	2.20663333333
"G7632"	1.99523333333	2.1188	1.99523333333	8.0753	2.43636666667
"G7633"	0.973633333333	1.91576666667	0.973633333333	4.80886666667	1.97506666667
"G7634"	1.84326666667	1.36556666667	1.84326666667	2.37043333333	2.2163
"G7635"	0.8781	1.08863333333	0.8781	1.9537	1.7265
"G7636"	1.39396666667	1.88276666667	1.39396666667	2.29043333333	2.25263333333
"G7637"	4.3548	3.8695	4.3548	4.70063333333	4.78156666667
"G7638"	0.974733333333	1.19486666667	0.974733333333	1.0081	1.549
"G7639"	6.83413333333	7.6646	6.83413333333	6.30166666667	14.9099666667
"G7640"	11.3563333333	9.8176	11.3563333333	7.17176666667	10.391
"G7641"	29.0453666667	33.9549333333	29.0453666667	26.6897	35.4463
"G7642"	67.5846333333	75.3209333333	67.5846333333	86.5187	84.8872
"G7643"	91.8872	104.479033333	91.8872	90.6965	92.5118333333
"G7644"	74.0821	92.5340666667	74.0821	104.045933333	109.3211
"G7645"	25.5405	36.1772	25.5405	11.9203	17.4176333333
"G7646"	6.72976666667	5.74393333333	6.72976666667	5.66903333333	28.8454333333
"G7647"	3.88346666667	7.62033333333	3.88346666667	4.2912	48.417
"G7648"	13.9516666667	16.0609666667	13.9516666667	12.1933333333	15.9940333333
"G7649"	53.9626	15.0939333333	53.9626	19.8905333333	24.3177666667
"G7650"	157.946833333	45.1405333333	157.946833333	68.8838	70.8764333333
"G7651"	363.013	106.3982	363.013	142.977266667	142.563833333
"G7652"	39.9548333333	2.25113333333	39.9548333333	2.7397	1.85153333333
"G7653"	16.0223	2.1249	16.0223	2.47536666667	3.8096
"G7654"	24.8526	27.2721666667	24.8526	61.7762	47.1188666667
"G7655"	3.1089	2.90246666667	3.1089	1.9823	3.85873333333
"G7656"	48.1663333333	52.1661	48.1663333333	26.2130333333	39.7621666667
"G7657"	162.759133333	263.1162	162.759133333	168.997333333	106.7913
"G7658"	149.741466667	141.2971	149.741466667	184.453233333	147.516266667
"G7659"	130.824266667	116.9605	130.824266667	166.158833333	166.7692
"G7662"	98.8464333333	91.0495	98.8464333333	70.3679333333	95.5355333333
"G7663"	96.0222	108.418	96.0222	88.0317666667	104.566066667
"G7664"	168.481933333	174.352366667	168.481933333	135.6039	176.542966667
"G7665"	232.530966667	261.442333333	232.530966667	228.142633333	270.481
"G7667"	286.3805	265.9421	286.3805	303.086033333	329.181366667
"G7668"	57.3322333333	42.9468333333	57.3322333333	48.6528	56.0558666667
"G7669"	6.60766666667	1.43203333333	6.60766666667	2.092	2.73823333333
"G7670"	7.6279	6.05536666667	7.6279	4.90146666667	6.0347
"G7671"	128.473833333	138.743866667	128.473833333	135.821833333	116.972533333
"G7672"	142.3811	171.818566667	142.3811	216.988033333	214.293
"G7673"	16.1749666667	15.4234	16.1749666667	14.2094666667	19.2358
"G7674"	6.5323	5.17936666667	6.5323	5.1286	6.66526666667
"G7675"	8.7698	12.0431333333	8.7698	25.9081666667	25.1951333333
"G7676"	4.14346666667	5.8402	4.14346666667	16.2026333333	13.5536666667
"G7677"	2.073	3.72606666667	2.073	14.7131	7.33616666667
"G7678"	80.0228	50.0213666667	80.0228	52.3736	69.1005
"G7679"	3.99493333333	4.52936666667	3.99493333333	2.56973333333	3.07586666667
"G7680"	25.6002666667	43.4059333333	25.6002666667	26.6250333333	20.4391
"G7681"	523.558066667	338.050133333	523.558066667	411.764933333	458.138933333
"G7682"	27.1857	25.4373	27.1857	41.1165666667	64.367
"G7683"	110.262166667	28.0796	110.262166667	21.9314666667	217.397
"G7684"	4.0923	15.8067666667	4.0923	13.7619	148.367866667
"G7685"	3.7684	3.0372	3.7684	2.87483333333	5.23876666667
"G7686"	10.4093	10.9031	10.4093	8.86726666667	10.5182333333
"G7687"	40.1280666667	34.4346666667	40.1280666667	29.6074333333	33.7693
"G7688"	47.3789	32.5000666667	47.3789	31.9694	55.0254
"G7689"	84.7007666667	77.0608666667	84.7007666667	61.0895	90.9722333333
"G7690"	24.3412666667	21.7990666667	24.3412666667	15.4962333333	19.1
"G7692"	33.9120666667	21.7848	33.9120666667	23.7843333333	49.7271666667
"G7693"	10.4880333333	12.0658	10.4880333333	10.9162666667	5.50683333333
"G7694"	2.60336666667	6.37003333333	2.60336666667	10.8677666667	1.0748
"G7695"	10.4368333333	14.6011333333	10.4368333333	14.6936333333	128.691233333
"G7696"	134.977666667	116.725	134.977666667	94.9842666667	104.768
"G7697"	65.6210333333	61.5177	65.6210333333	45.3384	86.0401
"G7698"	55.7339666667	72.3571333333	55.7339666667	46.4855666667	91.7319333333
"G7699"	209.925933333	179.064433333	209.925933333	155.7766	223.9833
"G7701"	1.77356666667	1.70183333333	1.77356666667	1.79346666667	2.4048
"G7702"	2.1293	2.85993333333	2.1293	1.61436666667	2.22826666667
"G7703"	3.68966666667	4.82896666667	3.68966666667	2.8753	4.00456666667
"G7704"	2.3014	3.05286666667	2.3014	1.60713333333	2.2151
"G7705"	5.21116666667	3.51443333333	5.21116666667	3.69453333333	4.5608
"G7706"	1.02013333333	1.7149	1.02013333333	1.5168	1.87106666667
"G7707"	1.66853333333	1.04723333333	1.66853333333	0.6201	1.58646666667
"G7708"	1.21296666667	2.29983333333	1.21296666667	1.14103333333	1.6009
"G7709"	2.0558	1.92953333333	2.0558	1.34553333333	3.0379
"G7710"	3.5279	3.16896666667	3.5279	2.7763	4.43153333333
"G7711"	8.87776666667	5.5322	8.87776666667	5.15123333333	7.08333333333
"G7712"	47.9332333333	58.9325333333	47.9332333333	35.0573666667	85.4797666667
"G7713"	24.9499	45.2122	24.9499	33.8316	56.2525333333
"G7714"	62.36	94.8518666667	62.36	65.5618333333	112.110466667
"G7715"	113.511633333	155.684533333	113.511633333	116.1376	191.033866667
"G7716"	295.328233333	280.8382	295.328233333	248.243	197.7794
"G7717"	24.7513333333	29.4775666667	24.7513333333	26.5272	47.3887
"G7718"	26.6457	33.5064333333	26.6457	22.5205	24.9455333333
"G7719"	45.9829333333	45.8031666667	45.9829333333	49.1595	52.3449333333
"G7721"	32.6758	33.8677	32.6758	25.7158666667	29.1599666667
"G7722"	5.3695	2.05863333333	5.3695	4.41016666667	7.6537
"G7723"	1.86976666667	1.62703333333	1.86976666667	5.23866666667	2.7917
"G7724"	2.84003333333	2.09446666667	2.84003333333	2.5087	3.01836666667
"G7726"	4.22486666667	2.9963	4.22486666667	4.44476666667	4.89556666667
"G7727"	41.4141	28.9888666667	41.4141	32.2263	35.3612333333
"G7728"	2.88903333333	2.24736666667	2.88903333333	1.8535	3.52743333333
"G7729"	2.59196666667	1.90093333333	2.59196666667	2.23816666667	3.16666666667
"G7730"	9.7174	7.27963333333	9.7174	8.3824	9.14023333333
"G7731"	2.9884	2.06736666667	2.9884	2.3476	2.7219
"G7732"	1.24296666667	0.657933333333	1.24296666667	0.926966666667	1.8531
"G7733"	0.9598	0.544	0.9598	0.649566666667	0.585333333333
"G7734"	4.8527	4.52743333333	4.8527	5.58956666667	2.67856666667
"G7735"	7.98983333333	7.98193333333	7.98983333333	6.31333333333	2.55963333333
"G7736"	1.6014	1.86863333333	1.6014	2.54263333333	1.11106666667
"G7737"	2.06236666667	1.4625	2.06236666667	1.6138	1.0906
"G7738"	2.07176666667	1.7861	2.07176666667	1.38866666667	1.99306666667
"G7739"	4.8007	3.70513333333	4.8007	4.87493333333	6.10296666667
"G7740"	65.041	119.008666667	65.041	72.5114333333	112.137766667
"G7741"	20.4197333333	24.9604666667	20.4197333333	30.4234	20.5808
"G7742"	51.5158	56.2571666667	51.5158	45.5429666667	67.1212333333
"G7743"	74.0012666667	64.0073666667	74.0012666667	52.7890666667	109.1542
"G7744"	69.5982666667	65.4171666667	69.5982666667	54.5355	105.1255
"G7745"	11.7429	8.4351	11.7429	8.8927	8.8236
"G7746"	63.8211333333	61.7350333333	63.8211333333	56.115	34.0152
"G7747"	47.8812	35.3267333333	47.8812	32.2204	42.3092
"G7748"	349.785433333	417.714433333	349.785433333	530.076	960.299833333
"G7750"	10.0553	10.1166	10.0553	10.7244666667	16.0315666667
"G7751"	3.8643	4.50816666667	3.8643	6.02976666667	8.62896666667
"G7752"	442.389533333	270.245033333	442.389533333	255.495766667	413.646433333
"G7753"	13.8200333333	14.5910333333	13.8200333333	10.4730333333	16.4017333333
"G7756"	25.8982666667	19.746	25.8982666667	23.6027333333	48.3002333333
"G7757"	117.8404	65.1343333333	117.8404	70.6846	107.825333333
"G7758"	20.4423666667	11.4078	20.4423666667	10.6984	11.1979666667
"G7759"	0.3582	0.643666666667	0.3582	0.575333333333	0.439333333333
"G7760"	1.02126666667	0.7405	1.02126666667	0.413133333333	0.564666666667
"G7761"	15.7555	13.5031666667	15.7555	9.36113333333	13.2979333333
"G7762"	39.4538	56.4584	39.4538	35.2976666667	59.8115
"G7763"	2.96513333333	4.8705	2.96513333333	2.47746666667	8.61006666667
"G7767"	255.178966667	146.9132	255.178966667	129.663333333	222.2799
"G7769"	143.2784	171.796933333	143.2784	218.262433333	216.227966667
"G7776"	2.28613333333	1.89246666667	2.28613333333	1.1428	1.42693333333
"G7777"	2.0148	1.36873333333	2.0148	1.21363333333	1.05676666667
"G7789"	20.9328333333	17.9054666667	20.9328333333	22.4592	23.2218
"G7797"	96.9687	42.5576	96.9687	38.8254333333	45.4826333333
"G7798"	32.4195333333	11.1345333333	32.4195333333	13.3267	17.8064666667
"G7800"	18.6466666667	18.1523	18.6466666667	15.2204666667	17.0978666667
"G7802"	23.0114333333	16.4523333333	23.0114333333	13.7682666667	11.7701666667
"G7804"	24.8997	89.2984666667	24.8997	54.7852666667	233.202533333
"G7806"	536.352366667	434.812166667	536.352366667	391.323333333	352.8922
"G7808"	214.620233333	191.954166667	214.620233333	142.338033333	193.083933333
"G7814"	0.480233333333	0.5297	0.480233333333	0.687166666667	0.813333333333
"G7816"	76.615	75.1215666667	76.615	133.5864	123.112333333
"G7818"	6.75886666667	7.64863333333	6.75886666667	4.13393333333	12.2776666667
"G7821"	29.6071	31.6535666667	29.6071	36.5088	21.3613
"G7822"	2.48206666667	1.21516666667	2.48206666667	1.71793333333	1.02526666667
"G7823"	205.117433333	148.9959	205.117433333	239.936366667	89.2843666667
"G7825"	12.4928	11.3106	12.4928	11.7608333333	17.1269333333
"G7826"	33.1075666667	23.7397666667	33.1075666667	29.0668333333	27.739
"G7827"	26.6378333333	15.9799666667	26.6378333333	17.8124	15.165
"G7828"	7.8975	22.6277333333	7.8975	11.4847	91.4379666667
"G7829"	12.5475666667	25.0786333333	12.5475666667	17.1183	91.9124333333
"G7830"	42.4799666667	2.99463333333	42.4799666667	1.42086666667	5.00263333333
"G7832"	20.4298	24.4619333333	20.4298	21.4216333333	32.5156333333
"G7833"	10.8890666667	24.7053	10.8890666667	8.75856666667	19.5602666667
"G7834"	148.504066667	191.361133333	148.504066667	251.0917	249.826266667
"G7835"	10.674	15.4767333333	10.674	15.5970333333	13.7693666667
"G7836"	57.5278666667	62.4369666667	57.5278666667	41.5142333333	49.1081333333
"G7837"	12.8490333333	27.5022666667	12.8490333333	31.7500666667	146.591333333
"G7838"	4.68106666667	4.61406666667	4.68106666667	4.1324	4.81013333333
"G7839"	21.8771	22.9331333333	21.8771	16.3053333333	12.4750333333
"G7840"	12.4227	15.1404333333	12.4227	14.7394666667	14.7796666667
"G7841"	109.204966667	111.3745	109.204966667	114.8504	123.6344
"G7842"	73.2103	57.4418666667	73.2103	82.3446333333	79.0957333333
"G7843"	48.7822666667	37.1667333333	48.7822666667	23.3847333333	68.3943
"G7844"	18.2318	19.9597	18.2318	15.1962	20.7127333333
"G7845"	40.5086	60.8492666667	40.5086	54.8819333333	64.0982
"G7846"	0.830533333333	1.4394	0.830533333333	1.0927	0.412566666667
"G7847"	0.6125	0.865766666667	0.6125	1.3699	0.948366666667
"G7848"	0.513166666667	1.0131	0.513166666667	0.503	0.700133333333
"G7849"	0.5098	0.426033333333	0.5098	0.414766666667	0.454066666667
"G7850"	0.483366666667	0.7043	0.483366666667	0.974666666667	0.704566666667
"G7851"	5.325	8.76263333333	5.325	9.06966666667	28.0798
"G7852"	20.9451333333	16.6025333333	20.9451333333	23.7135666667	57.0156
"G7853"	26.0426333333	22.1504333333	26.0426333333	22.0918333333	36.8381666667
"G7854"	28.3452333333	16.8244333333	28.3452333333	19.9977333333	13.7998
"G7855"	2.74203333333	2.30116666667	2.74203333333	4.23446666667	3.70153333333
"G7856"	1.42766666667	1.2371	1.42766666667	1.64376666667	1.36886666667
"G7858"	4.5006	4.445	4.5006	6.94746666667	7.1677
"G7859"	3.3576	3.20713333333	3.3576	5.12076666667	4.17863333333
"G7860"	4.13843333333	3.89573333333	4.13843333333	7.04363333333	5.09256666667
"G7861"	5.6857	12.1619666667	5.6857	6.85196666667	66.6833666667
"G7862"	8.24083333333	12.1975333333	8.24083333333	4.58533333333	1.72656666667
"G7863"	11.5332	12.0088666667	11.5332	10.3855	13.9965
"G7864"	156.343933333	94.8089	156.343933333	130.9894	137.380766667
"G7865"	120.939133333	143.582533333	120.939133333	129.4011	80.2309
"G7866"	8.74196666667	7.11413333333	8.74196666667	12.9925666667	41.0897333333
"G7867"	8.4939	12.8173666667	8.4939	9.23773333333	15.5921
"G7868"	9.68113333333	9.89683333333	9.68113333333	15.1276333333	14.0474666667
"G7869"	9.80433333333	9.78403333333	9.80433333333	10.7995	13.3735
"G7870"	2.5468	1.88163333333	2.5468	1.49966666667	2.01416666667
"G7871"	9.24353333333	7.49616666667	9.24353333333	37.2376333333	11.3146666667
"G7872"	86.7795333333	52.7802333333	86.7795333333	265.212766667	776.857833333
"G7873"	15.8971333333	21.7242666667	15.8971333333	15.0584333333	23.9401333333
"G7874"	39.9989666667	33.9904	39.9989666667	30.0329666667	40.6060666667
"G7875"	33.2009333333	33.4077666667	33.2009333333	27.5354666667	36.6478333333
"G7876"	143.976933333	158.2046	143.976933333	137.940333333	143.022533333
"G7877"	1751.44946667	1086.95223333	1751.44946667	785.426333333	348.8573
"G7878"	6.87296666667	7.05876666667	6.87296666667	5.05796666667	12.5889
"G7879"	7.1189	10.1649333333	7.1189	10.9492333333	32.3296
"G7880"	6.4431	6.98596666667	6.4431	6.278	6.86183333333
"G7881"	0.7682	0.700566666667	0.7682	1.4198	1.24596666667
"G7882"	20.0909	25.1881	20.0909	19.8676	18.2749
"G7883"	84.019	72.1913666667	84.019	64.1773	81.2947333333
"G7884"	3.55413333333	3.98343333333	3.55413333333	3.2046	3.69053333333
"G7885"	566.647633333	379.4527	566.647633333	415.4269	586.466566667
"G7886"	29.4201	28.7322333333	29.4201	33.7423	53.3448333333
"G7887"	1.2483	1.18783333333	1.2483	1.07246666667	0.594133333333
"G7888"	48.9313	39.6644666667	48.9313	34.5444666667	69.058
"G7889"	44.4980666667	45.7694666667	44.4980666667	39.0956666667	56.9584333333
"G7890"	6.2293	11.6156333333	6.2293	13.4763666667	37.554
"G7891"	19.5792	22.7203333333	19.5792	24.3083666667	29.9631333333
"G7892"	3.1839	2.95366666667	3.1839	13.2855666667	4.11113333333
"G7893"	1.2353	1.33566666667	1.2353	11.4114333333	1.3001
"G7894"	6.26436666667	6.7752	6.26436666667	7.1614	15.6564
"G7895"	10.1105666667	5.86863333333	10.1105666667	5.77016666667	10.2296666667
"G7896"	7.28076666667	6.6762	7.28076666667	4.21843333333	5.9588
"G7897"	49.7461666667	26.0127666667	49.7461666667	19.1403	57.3629333333
"G7898"	7.1371	4.2743	7.1371	4.3189	5.53526666667
"G7899"	2.78033333333	2.40116666667	2.78033333333	1.40473333333	3.16713333333
"G7900"	16.6155	18.4707	16.6155	21.8047666667	15.6204666667
"G7901"	9.4233	11.082	9.4233	16.4434666667	13.2725333333
"G7902"	5.82093333333	9.23586666667	5.82093333333	9.45826666667	9.95316666667
"G7903"	3.55866666667	5.65223333333	3.55866666667	5.282	5.08696666667
"G7904"	14.5035	18.7986666667	14.5035	15.7838	13.0041333333
"G7905"	30.5960666667	21.7583666667	30.5960666667	17.9328	19.6212333333
"G7906"	3.4983	2.965	3.4983	3.14296666667	4.4102
"G7907"	6.44146666667	5.73626666667	6.44146666667	4.3015	8.98703333333
"G7908"	88.4982	42.1222	88.4982	55.0597	63.2328
"G7909"	69.1614333333	49.3011333333	69.1614333333	52.3874333333	63.9264666667
"G7910"	8.71283333333	6.79573333333	8.71283333333	11.2261	9.53583333333
"G7911"	4.34296666667	5.6399	4.34296666667	9.1161	5.53023333333
"G7912"	0.827433333333	1.21816666667	0.827433333333	3.7277	0.824166666667
"G7913"	7.19873333333	6.3715	7.19873333333	8.53753333333	10.918
"G7914"	4.3998	4.56633333333	4.3998	7.04696666667	10.5215333333
"G7915"	18.3153	11.0018	18.3153	13.3967333333	18.5995333333
"G7916"	3.45883333333	4.0362	3.45883333333	5.177	4.48793333333
"G7917"	2.86253333333	3.77733333333	2.86253333333	6.09046666667	3.21746666667
"G7918"	2.74416666667	2.9296	2.74416666667	2.37096666667	1.92876666667
"G7919"	2.85033333333	3.01866666667	2.85033333333	3.94363333333	8.67816666667
"G7920"	2.35083333333	5.4611	2.35083333333	8.17693333333	22.9845333333
"G7921"	0.574833333333	1.0454	0.574833333333	2.27703333333	2.893
"G7922"	0.459466666667	0.41	0.459466666667	0.980333333333	1.60783333333
"G7923"	7.50916666667	3.0646	7.50916666667	49.5136666667	287.452666667
"G7924"	23.1545333333	19.2407666667	23.1545333333	26.5728	76.9027333333
"G7925"	45.0739666667	33.3816	45.0739666667	25.5080666667	22.0702666667
"G7926"	22.505	13.8810666667	22.505	11.3792333333	8.37243333333
"G7927"	2.27573333333	1.86186666667	2.27573333333	1.34193333333	1.87156666667
"G7928"	15.2325	10.0186	15.2325	10.9325333333	20.8465666667
"G7929"	7.84393333333	8.19566666667	7.84393333333	5.7877	12.1003666667
"G7930"	7.37703333333	7.77456666667	7.37703333333	7.0897	7.27116666667
"G7931"	2.20003333333	2.4932	2.20003333333	2.06336666667	3.04066666667
"G7932"	4.83326666667	2.74993333333	4.83326666667	2.98196666667	5.97176666667
"G7933"	4.92736666667	8.1201	4.92736666667	5.41806666667	22.8763333333
"G7934"	6.1649	3.83856666667	6.1649	4.56766666667	6.31596666667
"G7935"	17.3047	20.3081	17.3047	19.5325666667	28.9964333333
"G7936"	7.60216666667	13.2329666667	7.60216666667	17.0137333333	15.9455
"G7937"	1.72023333333	1.65556666667	1.72023333333	1.22746666667	2.22013333333
"G7938"	30.5959	26.8466	30.5959	51.8974333333	23.3577
"G7940"	6.1222	2.0658	6.1222	4.8313	3.8859
"G7941"	119.261566667	41.8855666667	119.261566667	65.6175	51.3939666667
"G7942"	123.064666667	2.52136666667	123.064666667	5.64036666667	68.1250333333
"G7944"	8.86226666667	3.6716	8.86226666667	32.1852666667	1.54926666667
"G7945"	1.9697	1.31626666667	1.9697	1.7483	1.5374
"G7946"	30.6618	5.70163333333	30.6618	7.89246666667	8.80476666667
"G7947"	2.12046666667	0.830766666667	2.12046666667	0.648033333333	0.929733333333
"G7948"	154.176666667	161.5822	154.176666667	81.9892333333	172.809933333
"G7949"	1375.49833333	1332.96903333	1375.49833333	1032.87916667	1641.57983333
"G7950"	34.5772	47.2996333333	34.5772	29.5960333333	41.2989
"G7951"	11.9221	15.6476666667	11.9221	18.8085	71.5134
"G7952"	7.43026666667	9.3713	7.43026666667	10.8674	42.3877333333
