"Gene"	"M9 Glucose minus AAs"	"N limited Glucose minus AAs"	"M9 Glucose plus AAs"	"M9 Glycerol plus AAs"	"P limited Glucose plus AAs"
"G7258"	246.53	232.13	300.246666667	268.473333333	312.873333333
"G7259"	114.5	100.93	96.8233333333	130.236666667	109.516666667
"G7260"	10.6666666667	12.2166666667	9.29	10.0666666667	7.62
"G7261"	48.6033333333	57.8433333333	29.12	42.99	77.63
"G7262"	6.87666666667	5.74666666667	11.4633333333	5.47666666667	5.26333333333
"G7263"	9.02	9.57	13.72	13.22	8.82666666667
"G7264"	8.34333333333	7.20333333333	9.15666666667	9.61333333333	10.8233333333
"G7265"	6.66	7.79	7.55666666667	9.17666666667	7.54
"G7266"	128.993333333	116.473333333	292.116666667	210.356666667	147.846666667
"G7267"	84.47	77.4033333333	64.6866666667	80.7733333333	48.8733333333
"G7268"	21.4133333333	18.3833333333	13.6133333333	23.65	24.8733333333
"G7269"	56.1166666667	49.4133333333	43.1966666667	63.88	69.86
"G7270"	24.48	22.2433333333	21.9133333333	41.8433333333	44.9233333333
"G7271"	21.3566666667	17.05	16.8433333333	33.6733333333	39.26
"G7272"	62.5033333333	74.69	63.7133333333	46.4733333333	36.4366666667
"G7273"	33.0233333333	38.4966666667	42.6433333333	32.5433333333	37.2833333333
"G7274"	2.97333333333	4.66	2.83	4.96	4.31333333333
"G7275"	2.51333333333	1.93	2.12666666667	2.22	4.29
"G7276"	4.43666666667	4.64	2.75333333333	7.35666666667	11.1566666667
"G7277"	7.59666666667	5.43333333333	4.33333333333	9.03333333333	13.58
"G7278"	3.82333333333	4.07666666667	4.83666666667	2.92666666667	3.37333333333
"G7279"	44.3233333333	39.9533333333	37.6933333333	59.21	87.1166666667
"G7280"	58.5733333333	70.4366666667	63.9766666667	96.9466666667	45.7366666667
"G7281"	1.59666666667	1.57333333333	1.24	1.47333333333	3.54
"G7282"	1.71	1.86	2.02666666667	3.06666666667	3.39666666667
"G7283"	1.16666666667	0.933333333333	1.21	1.66666666667	2.43333333333
"G7284"	1.76333333333	0.933333333333	0.62	1.61666666667	1.43666666667
"G7285"	0.846666666667	0.8	0.453333333333	1.17666666667	1.35333333333
"G7286"	0.416666666667	0.606666666667	0.77	0.82	1.06333333333
"G7287"	11.2166666667	8.81	7.82	13.97	12.6966666667
"G7288"	2.02	1.79666666667	1.29333333333	3.10333333333	3.00333333333
"G7289"	1.71	2.16666666667	2.31666666667	3.63666666667	2.66
"G7290"	2.31	2.41	0.716666666667	4.23666666667	3.20333333333
"G7291"	2.18	1.39666666667	2.08	3.55	2.51666666667
"G7292"	0.733333333333	0.74	0.283333333333	0.816666666667	1.22666666667
"G7293"	100.973333333	99.83	45.3166666667	256.64	127.673333333
"G7295"	7.44333333333	9.25	5.13	5.19	37.7266666667
"G7296"	31.3	33.09	42.1066666667	30.8766666667	75.9633333333
"G7297"	31.87	35.4433333333	32.6366666667	25.44	34.18
"G7298"	84.0666666667	93.83	91.8	77.7866666667	164.313333333
"G7300"	1.06666666667	1.11	1.66	1.39333333333	1.59
"G7301"	1.09333333333	1.08666666667	1.27333333333	1.62	1.43333333333
"G7302"	2.19333333333	2.54333333333	2.41666666667	2.41	2.61333333333
"G7303"	3.21	2.65	3.72	3.14	5.21
"G7304"	4.13666666667	3.74	5.1	4.63666666667	6.53666666667
"G7305"	5.88333333333	4.60333333333	3.59333333333	7.02333333333	8.27
"G7306"	3.75666666667	4.48333333333	3.34666666667	3.95666666667	8.18666666667
"G7307"	3.75333333333	3.29333333333	2.32666666667	2.60666666667	6.96
"G7308"	3.57333333333	4.04666666667	4.29	3.86666666667	5.45
"G7309"	13.5866666667	15.3866666667	11.2233333333	9.57333333333	13.12
"G7310"	29.7766666667	30.7366666667	25.5533333333	30.04	38.7133333333
"G7311"	84.8033333333	78.4966666667	67.7133333333	94.4333333333	118.093333333
"G7312"	519.56	615.506666667	400.526666667	524.353333333	340.283333333
"G7313"	108.986666667	136.943333333	168.963333333	51.8466666667	70.6933333333
"G7314"	4.09333333333	4.52666666667	4.96333333333	3.90333333333	3.97
"G7315"	576.41	598.59	548.8	462.03	690.08
"G7316"	2.05333333333	2.79666666667	2.33666666667	3.86	6.33
"G7317"	4.55	5.41	6.33	7.16333333333	14.67
"G7318"	54.7733333333	69.3033333333	43.9633333333	34.7433333333	55.3
"G7319"	138.433333333	152.883333333	124.083333333	127.37	152.253333333
"G7320"	220.94	222.476666667	182.4	193.63	228.766666667
"G7321"	222.273333333	232.27	157.443333333	193.42	219.083333333
"G7322"	4.44	4.47	4.75333333333	5.09666666667	8.06333333333
"G7323"	20.0533333333	20.9533333333	34.4466666667	32.7666666667	70.4633333333
"G7324"	724.44	640.266666667	500.096666667	808.34	1014.09333333
"G7325"	511.2	408.46	294.9	594.386666667	583.83
"G7326"	607.43	414.22	182.93	910.82	1058.37333333
"G7327"	164.14	164.546666667	243.623333333	120.983333333	148.94
"G7328"	3.26	4.17666666667	4.18666666667	2.48	2.75333333333
"G7329"	9.99666666667	10.0033333333	7.48333333333	13.6966666667	56.7666666667
"G7330"	13.34	14.2366666667	8.43333333333	9.69666666667	8.46
"G7331"	37.8366666667	42.5466666667	6.42	74.0766666667	22.77
"G7334"	8.87333333333	7.11333333333	8.33666666667	11.8133333333	13.91
"G7335"	8.40666666667	8.08666666667	4.21	11.01	12.07
"G7336"	9.09	8.68666666667	8.36333333333	11.82	13.0833333333
"G7337"	21.5233333333	18.3766666667	10.43	27.74	77.41
"G7338"	10.9066666667	8.3	6.82	12.8166666667	13.4233333333
"G7339"	6.49	7.23	6.41	10.5166666667	10.6866666667
"G7340"	1.51666666667	0.95	1.26333333333	2.42	2.15333333333
"G7341"	2.53333333333	2.25	3.23	3.79	3.1
"G7342"	1.58	1.55333333333	0.896666666667	3.72666666667	1.78666666667
"G7343"	2.01333333333	1.57	1.71333333333	2.43	1.96
