"Object ID"	"Primary Name"	"Synonyms"
"G7237"	"frc"	"[frc, yfdW, b2374, ECK2370]"
"EG10750"	"potB"	"[potB, b1125, ECK1111]"
"G7222"	"tfaS"	"[tfaS, yfdJ, b2353, ECK2347]"
"EG11923"	"yjbE"	"[yjbE, b4026, ECK4018]"
"G6846"	"ynfF"	"[ynfF, b1588, ECK1583]"
"G6119"	"ykfJ"	"[ykfJ, b0235, ECK0236]"
"EG11175"	"garK"	"[garK, yhaD, b3124, ECK3112]"
"G6851"	"ynfK"	"[ynfK, b1593, ECK1588]"
"EG10610"	"mreD"	"[mreD, b3249, ECK3237]"
"G0-8903"	"C0465"	"[C0465]"
"G6669"	"abgB"	"[abgB, ydaI, b1337, ECK1333]"
"G6575"	"lolE"	"[lolE, ycfW, b1118, ECK1104]"
"G0-16661"	"yrdE"	"[yrdE, b4646, ECK4442]"
"EG10609"	"mreC"	"[mreC, b3250, ECK3238]"
"G7300"	"hyfC"	"[hyfC, b2483, ECK2479]"
"EG10739"	"pldB"	"[pldB, b3825, ECK3819]"
"G0-10561"	"ypaA"	"[ypaA, b4543, ECK2237]"
"EG10559"	"malM"	"[malM, molA, b4037, ECK4029]"
"EG10120"	"bioD"	"[bioD, b0778, ECK0767]"
"G7149"	"b2191"	"[b2191, b2191]"
"G6847"	"ynfG"	"[ynfG, b1589, ECK1584]"
"EG12520"	"ytfT"	"[ytfT, b4230, ECK4225]"
"EG11611"	"ychG_2"	"[ychG_2, ychG, b1239, ECK1234]"
"G6775"	"adhP"	"[adhP, yddN, b1478, ECK1472]"
"G6670"	"abgA"	"[abgA, ydaJ, b1338, ECK1334]"
"G7044"	"intG"	"[intG, b1936, ECK1934]"
"EG10252"	"ebgA"	"[ebgA, b3076, ECK3066]"
"EG10117"	"bioA"	"[bioA, b0774, ECK0763]"
"G6179"	"b0309"	"[b0309, b0309]"
"EG11762"	"yibF"	"[yibF, b3592, ECK3581]"
"EG11737"	"metI"	"[metI, metD, yaeE, b0198, ECK0198]"
"G0-16679"	"insI2"	"[insI2, b4708, ECK4564]"
"EG11784"	"grcA"	"[grcA, yfiD, b2579, ECK2577]"
"G6848"	"ynfH"	"[ynfH, b1590, ECK1585]"
"G0-16658"	"yeeH"	"[yeeH, b4639, ECK4437]"
"M015"	"hcaF"	"[hcaF, yfhV, hcaA, phdC2, digB, hcaB, hcaA2, b2539, ECK2536]"
"EG10124"	"bisC"	"[bisC, b3551, ECK3538]"
"G0-8898"	"C0299"	"[C0299]"
"G6845"	"ynfE"	"[ynfE, b1587, ECK1582]"
"EG10594"	"mglC"	"[mglC, mglP, b2148, ECK2141]"
"G0-10555"	"ybcD"	"[ybcD, peaD, b4508, ECK0532]"
"EG10655"	"nirD"	"[nirD, b3366, ECK3354]"
"EG12384"	"ybcF"	"[ybcF, arcC(P.a.), b0521, ECK0514]"
"G7893"	"idnD"	"[idnD, yjgV, b4267, ECK4260]"
"EG10419"	"gshB"	"[gshB, gsh-II, b2947, ECK2942]"
"G6748"	"b1437"	"[b1437]"
"EG10049"	"appA"	"[appA, b0980, ECK0971]"
"EG10002"	"modB"	"[modB, chlJ, tslJ, b0764, ECK0753]"
"EG10483"	"hypA"	"[hypA, b2726, ECK2721]"
"G7445"	"gudD"	"[gudD, ygcX, b2787, ECK2781]"
"EG10418"	"gshA"	"[gshA, gsh-I, b2688, ECK2683]"
"G6089"	"b0100"	"[b0100, b0100]"
"G6432"	"gsiD"	"[gsiD, yliD, b0832, ECK0822]"
"EG11910"	"pflD"	"[pflD, yijL, b3951, ECK3942]"
"G6715"	"paaG"	"[paaG, ydbT, b1394, ECK1391]"
"EG10474"	"hycA"	"[hycA, hevA, b2725, ECK2720]"
"G0-8894"	"tp2"	"[tp2]"
"G6879"	"pdxY"	"[pdxY, ydgS, b1636, ECK1632]"
"EG12321"	"yadH"	"[yadH, b0128, ECK0127]"
"G7304"	"hyfG"	"[hyfG, b2487, ECK2483]"
"G7259"	"pdxK"	"[pdxK, yfeI, thiJ, pdxL, b2418, ECK2413]"
"EG13236"	"mngB"	"[mngB, ybgG, b0732, ECK0720]"
"EG10044"	"osmE"	"[osmE, anr, b1739, ECK1737]"
"G7896"	"yjgW"	"[yjgW, b4274, ECK4265]"
"EG11487"	"pdxH"	"[pdxH, b1638, ECK1634]"
"EG10541"	"livM"	"[livM, b3456, ECK3440]"
"G7511"	"ygfZ"	"[ygfZ, yzzW, b2898, ECK2893]"
"G7301"	"hyfD"	"[hyfD, b2484, ECK2480]"
"EG12202"	"treR"	"[treR, b4241, ECK4236]"
"EG12399"	"dhaM"	"[dhaM, ycgC, dhaH, ptsD, b1198, ECK1186]"
"EG10777"	"pspB"	"[pspB, b1305, ECK1300]"
"G6790"	"safA"	"[safA, yneN, b1500, ECK4475]"
"G6687"	"b1364"	"[b1364, b1364]"
"EG11752"	"otsB"	"[otsB, otsP, b1897, ECK1896]"
"G7037"	"tcyL"	"[tcyL, yecS, b1918, ECK1917]"
"G6973"	"yeaK"	"[yeaK, b1787, ECK1785]"
"EG11947"	"nrfD"	"[nrfD, yjcK, b4073, ECK4066]"
"EG11017"	"treA"	"[treA, osmA, tre, b1197, ECK1185]"
"EG12133"	"ucpA"	"[ucpA, yfeF, b2426, ECK2421]"
"EG10778"	"pspC"	"[pspC, b1306, ECK1301]"
"G7311"	"bepA"	"[bepA, yfgC, b2494, ECK2490]"
"G0-9961"	"tisA"	"[tisA, ysdA, b4617, ECK4426]"
"EG12629"	"gntK"	"[gntK, b3437, ECK3422]"
"EG12077"	"nikC"	"[nikC, hydD, hydC, b3478, ECK3462]"
"G6339"	"citG"	"[citG, ybdT, b0613, ECK0606]"
"EG11150"	"hyfA"	"[hyfA, yffE, b2481, ECK2477]"
"EG12127"	"treB"	"[treB, b4240, ECK4235]"
"EG11866"	"rhaD"	"[rhaD, b3902, ECK3895]"
"EG11514"	"gltF"	"[gltF, ossB, b3214, ECK3204]"
"G0-10597"	"ryfB"	"[ryfB, shoB, b4607, ECK4416]"
"EG10033"	"agp"	"[agp, b1002, ECK0993]"
"G7837"	"blc"	"[blc, yjeL, b4149, ECK4145]"
"EG10303"	"fhuB"	"[fhuB, b0153, ECK0152]"
"G7451"	"syd"	"[syd, ydr, b2793, ECK2788]"
"EG12068"	"napF"	"[napF, yojG, b2208, ECK2200]"
"G6655"	"ycjU"	"[ycjU, pgmB, b1317, ECK1312]"
"G6403"	"ybhL"	"[ybhL, b0786, ECK0775]"
"EG11075"	"xylB"	"[xylB, b3564, ECK3553]"
"EG12715"	"dxr"	"[dxr, yaeM, ispC, b0173, ECK0172]"
"G0-16687"	"ytiD"	"[ytiD, b4721, ECK4578]"
"G7818"	"b3975"	"[b3975]"
"EG12144"	"pgm"	"[pgm, blu, b0688, ECK0676]"
"G0-10701"	"och5"	"[och5]"
"G6801"	"lsrC"	"[lsrC, ydeY, b1514, ECK1507]"
"EG12410"	"nudK"	"[nudK, yffH, b2467, ECK2462]"
"G7305"	"hyfH"	"[hyfH, b2488, ECK2484]"
"EG11751"	"otsA"	"[otsA, b1896, ECK1895]"
"EG11542"	"tesA"	"[tesA, apeA, pldC, b0494, ECK0488]"
"EG10144"	"chbF"	"[chbF, ydjD, celF, b1734, ECK1732]"
"EG11294"	"ispE"	"[ispE, ipk, ychB, b1208, ECK1196]"
"EG11133"	"nlpC"	"[nlpC, b1708, ECK1706]"
"G6516"	"ycdF"	"[ycdF, b1005]"
"EG10369"	"gcd"	"[gcd, b0124, ECK0123]"
"G7742"	"yrfG"	"[yrfG, b3399, ECK3386]"
"EG12836"	"yhdY"	"[yhdY, b3270, ECK3257]"
"G7316"	"yfgH"	"[yfgH, b2505, ECK2501]"
"G7302"	"hyfE"	"[hyfE, b2485, ECK2481]"
"EG10754"	"poxB"	"[poxB, b0871, ECK0862]"
"G6881"	"slyB"	"[slyB, b1641, ECK1637]"
"EG10055"	"araD"	"[araD, b0061, ECK0062]"
"EG12362"	"menF"	"[menF, yfbA, b2265, ECK2259]"
"G6292"	"sfmD"	"[sfmD, b0532, ECK0525]"
"G0-8911"	"C0664"	"[C0664]"
"EG11448"	"acs"	"[acs, yfaC, acsA, b4069, ECK4062]"
"G0-16680"	"gadF"	"[gadF, b4718, ECK4575]"
"EG10289"	"fecD"	"[fecD, b4288, ECK4278]"
"G0-10694"	"arrS"	"[arrS, b4704, ECK4516]"
"EG11282"	"hyfB"	"[hyfB, yffF, b2482, ECK2478]"
"EG11319"	"galU"	"[galU, ychD, b1236, ECK1231]"
"EG12290"	"yiaV"	"[yiaV, b3586, ECK3575]"
"M012"	"mhpC"	"[mhpC, b0349, ECK0346]"
"EG11044"	"ubiX"	"[ubiX, dedF, b2311, ECK2305]"
"EG11472"	"rmuC"	"[rmuC, yigN, b3832, ECK3826]"
"G7561"	"b3004"	"[b3004]"
"EG10362"	"galE"	"[galE, galD, b0759, ECK0748]"
"EG10951"	"ytjB"	"[ytjB, smp, b4387, ECK4379]"
"G6754"	"ydcV"	"[ydcV, b1443, ECK1437]"
"G7657"	"ibaG"	"[ibaG, yrbA, b3190, ECK3179]"
"G0-8873"	"glmZ"	"[glmZ, psrA20, sraJ, k19, ryiA, b4456, ECK3795]"
"EG10653"	"nirB"	"[nirB, b3365, ECK3353]"
"EG10363"	"galK"	"[galK, galA, b0757, ECK0746]"
"G7247"	"ypdE"	"[ypdE, b2384, ECK2380]"
"G7858"	"ulaD"	"[ulaD, yjfV, sgaH, b4196, ECK4192]"
"EG11532"	"menC"	"[menC, b2261, ECK2255]"
"G6759"	"mnaT"	"[mnaT, yncA, b1448, ECK1442]"
"G0-8867"	"gcvB"	"[gcvB, psrA11, IS145, b4443, ECK2804]"
"G6336"	"b0609"	"[b0609]"
"EG10366"	"galT"	"[galT, galB, b0758, ECK0747]"
"G6210"	"yaiO"	"[yaiO, b0358, ECK0355]"
"EG12011"	"yehY"	"[yehY, b2130, ECK2123]"
"G0-16636"	"3'ETS<sup><i>leuZ</i></sup>"	"[3'ETS<sup><i>leuZ</i></sup>]"
"G0-9042"	"rdlD"	"[rdlD, b4454, ECK3525]"
"EG11552"	"hydN"	"[hydN, b2713, ECK2708]"
"G7821"	"alsR"	"[alsR, yjcY, rpiR, b4089, ECK4082]"
"G0-10471"	"yifL"	"[yifL, b4558, ECK3803]"
"G7334"	"hcaC"	"[hcaC, yfhW, hcaa3, phdB, b2540, ECK2537]"
"EG10508"	"ispA"	"[ispA, b0421, ECK0415]"
"EG12224"	"yhiI"	"[yhiI, b3487, ECK3472]"
"G0-10677"	"fnrS"	"[fnrS, rydA, b4699, ECK4511]"
"G0-8906"	"tpke70"	"[tpke70]"
"EG11556"	"talB"	"[talB, yaaK, b0008, ECK0008]"
"EG11436"	"ahr"	"[ahr, yjgB, b4269, ECK4262]"
"EG10751"	"potC"	"[potC, b1124, ECK1110]"
"EG10847"	"rhsB"	"[rhsB, b3482, ECK3466]"
"G0-8901"	"micC"	"[micC, IS063, tke8, b4427, ECK1373]"
"G7306"	"hyfI"	"[hyfI, b2489, ECK2485]"
"M004"	"rpe"	"[rpe, dod, yhfD, b3386, ECK3373]"
"G7608"	"ygjV"	"[ygjV, b3090, ECK3081]"
"G6712"	"paaD"	"[paaD, ydbQ, b1391, ECK1388]"
"EG11473"	"ubiE"	"[ubiE, yigO, b3833, ECK3827]"
"G7187"	"hxpA"	"[hxpA, yfbT, b2293, ECK2287]"
"G0-10602"	"sibE"	"[sibE, QUAD1e, rygE, b4611, ECK4420]"
"G7353"	"b2596"	"[b2596]"
"EG11797"	"talA"	"[talA, b2464, ECK2459]"
"G6629"	"ycgV"	"[ycgV, b1202, ECK1190]"
"EG10388"	"glnP"	"[glnP, b0810, ECK0799]"
"G6126"	"yafY"	"[yafY, b0251, ECK0253]"
"G0-8885"	"sibB"	"[sibB, QUAD1b, tpe60, ryeD, b4437, ECK2069]"
"EG12332"	"erpA"	"[erpA, yadR, b0156, ECK0155]"
"EG11427"	"tktA"	"[tktA, tkt, b2935, ECK2930]"
"G0-10738"	"nc1"	"[nc1]"
"G6143"	"yagH"	"[yagH, b0271, ECK0272]"
"G7423"	"ispD"	"[ispD, ygbP, b2747, ECK2742]"
"G0-10440"	"ybfQ"	"[ybfQ, b4514, ECK0693]"
"EG31115"	"dicF"	"[dicF, b1574, ECK1568]"
"G6221"	"ykiB"	"[ykiB, b0370, ECK0367]"
"EG12100"	"tktB"	"[tktB, b2465, ECK2460]"
"EG11851"	"yihY"	"[yihY, rbn, b3886, ECK3879]"
"EG10386"	"glnH"	"[glnH, b0811, ECK0800]"
"EG11293"	"lolB"	"[lolB, hemM, ychC, b1209, ECK1197]"
"G0-8878"	"cyaR"	"[cyaR, ryeE, b4438, ECK2078]"
"G7303"	"hyfF"	"[hyfF, b2486, ECK2482]"
"EG11443"	"rpiA"	"[rpiA, ygfC, b2914, ECK2910]"
"EG10412"	"gor"	"[gor, gorA, b3500, ECK3485]"
"EG12957"	"glk"	"[glk, b2388, ECK2384]"
"EG11369"	"ubiC"	"[ubiC, sdgG?, b4039, ECK4031]"
"G7499"	"ygfM"	"[ygfM, b2880, ECK2876]"
"G7047"	"dsrA"	"[dsrA, b1954, ECK1952]"
"G0-8900"	"C0343"	"[C0343]"
"EG10401"	"glpT"	"[glpT, b2240, ECK2232]"
"G7024"	"cutC"	"[cutC, b1874, ECK1875]"
"EG11625"	"artI"	"[artI, b0863, ECK0854]"
"G6527"	"efeO"	"[efeO, ycdO, b1018, ECK1008]"
"G0-8863"	"rprA"	"[rprA, psrA5, IS083, b4431, ECK1686]"
"G7935"	"yjiQ"	"[yjiQ, b4339, ECK4330]"
"EG10396"	"glpF"	"[glpF, b3927, ECK3919]"
"G0-9582"	"hokE"	"[hokE, ybdY, b4415, ECK0574]"
"EG12292"	"aldB"	"[aldB, yiaX, b3588, ECK3577]"
"EG11324"	"ubiH"	"[ubiH, acd, visB, b2907, ECK2902]"
"G0-8913"	"sibD"	"[sibD, tp8, C0730, IS156, QUAD1d, rygD, b4447, ECK3041]"
"G7034"	"b1903"	"[b1903]"
"EG10392"	"glpB"	"[glpB, psi-51, b2242, ECK2234]"
"EG12859"	"opgD"	"[opgD, yzzZ, ydcG, mdoD, b1424, ECK1418]"
"G6248"	"mdlA"	"[mdlA, mdl, b0448, ECK0442]"
"EG11744"	"pqqL"	"[pqqL, pqqM, pqqE, yddC, b1494, ECK1488]"
"G0-10610"	"symR"	"[symR, ryjC, b4625, ECK4432]"
"EG11748"	"rpnC"	"[rpnC, yadD, b0132, ECK0131]"
"EG11050"	"ugpQ"	"[ugpQ, b3449, ECK3433]"
"EG11261"	"nfsA"	"[nfsA, mda18, mdaA, ybjB, b0851, ECK0842]"
"EG12013"	"bglX"	"[bglX, glh, yohA, b2132, ECK2125]"
"EG12437"	"menE"	"[menE, b2260, ECK2254]"
"EG10266"	"acrE"	"[acrE, envC, b3265, ECK3252]"
"G0-8886"	"sibC"	"[sibC, QUAD1c, t27, rygC, b4446, ECK2908]"
"G6090"	"b0105"	"[b0105, b0105]"
"EG10398"	"glpK"	"[glpK, b3926, ECK3918]"
"G7853"	"yjfP"	"[yjfP, b4190, ECK4186]"
"EG11622"	"mdlB"	"[mdlB, mdl, b0449, ECK0443]"
"G7492"	"hyuA"	"[hyuA, ygeZ, b2873, ECK2869]"
"EG31116"	"oxyS"	"[oxyS, b4458, ECK3952]"
"G7197"	"rpnB"	"[rpnB, yfcI, b2305, ECK2299]"
"EG10393"	"glpC"	"[glpC, b2243, ECK2235]"
"G6993"	"yoaB"	"[yoaB, b1809, ECK1807]"
"EG11065"	"uxaB"	"[uxaB, b1521, ECK1514]"
"EG11081"	"ispH"	"[ispH, yaaE, lytB, b0029, ECK0030]"
"G6425"	"ybiV"	"[ybiV, supH, b0822, ECK0812]"
"EG30063"	"micF"	"[micF, stc, b4439, ECK2208]"
"G0-8896"	"C0067"	"[C0067]"
"EG11904"	"gldA"	"[gldA, b3945, ECK3937]"
"G0-16688"	"ymcF"	"[ymcF, b4723, ECK4580]"
"EG10613"	"msbA"	"[msbA, b0914, ECK0905]"
"G0-8872"	"ryhB"	"[ryhB, psrA18, IS176, sraI, b4451, ECK3426]"
"G7934"	"rpnD"	"[rpnD, yjiP, b4338, ECK4329]"
"EG10399"	"glpQ"	"[glpQ, b2239, ECK2231]"
"EG12444"	"ycfJ"	"[ycfJ, b1110, ECK1096]"
"EG10817"	"rbsD"	"[rbsD, rbsP, b3748, ECK3742]"
"EG11816"	"ispF"	"[ispF, ygbB, b2746, ECK2741]"
"EG11548"	"lhr"	"[lhr, rhlF, b1653, ECK1649]"
"G0-8866"	"micA"	"[micA, sraD, psrA10, b4442, ECK2682]"
"EG10394"	"glpD"	"[glpD, glyD, b3426, ECK3412]"
"EG11164"	"ygiB"	"[ygiB, b3037, ECK3028]"
"G6462"	"macB"	"[macB, ybjZ, b0879, ECK0870]"
"G7756"	"yhhW"	"[yhhW, b3439, ECK3424]"
"G0-8914"	"gadY"	"[gadY, IS183, b4452, ECK3500]"
"G377"	"fliI"	"[fliI, fla, flaAIII, flaC, b1941, ECK1939]"
"EG10391"	"glpA"	"[glpA, b2241, ECK2233]"
"G7371"	"yfjS"	"[yfjS, b2636, ECK2632]"
"EG10527"	"lacZ"	"[lacZ, b0344, ECK0341]"
"EG10579"	"menD"	"[menD, b2264, ECK2258]"
"G6945"	"ydjX"	"[ydjX, b1750, ECK1748]"
"G0-10671"	"mgrR"	"[mgrR, b4698, ECK4510]"
"EG20091"	"gpsA"	"[gpsA, b3608, ECK3598]"
"G6329"	"ybdL"	"[ybdL, b0600, ECK0594]"
"EG11742"	"yddA"	"[yddA, b1496, ECK1490]"
"G0-16685"	"idlP"	"[idlP, b4722, ECK4579]"
"G0-8899"	"mcaS"	"[mcaS, IS061, isrA, b4426, ECK1336]"
"G7354"	"yfiR"	"[yfiR, b2603, ECK2600]"
"EG10993"	"tdh"	"[tdh, b3616, ECK3606]"
"EG10052"	"araA"	"[araA, b0062, ECK0063]"
"EG11474"	"ubiJ"	"[ubiJ, yigP, b3834, ECK3828]"
"EG12337"	"yaeI"	"[yaeI, b0164, ECK0163]"
"G0-10598"	"ohsC"	"[ohsC, ryfC, b4608, ECK4417]"
"EG10512"	"kbl"	"[kbl, b3617, ECK3607]"
"EG11488"	"mliC"	"[mliC, ydhA, b1639, ECK1635]"
"EG10928"	"sbmA"	"[sbmA, b0377, ECK0372]"
"EG11110"	"ybgC"	"[ybgC, b0736, ECK0725]"
"G0-8884"	"sibA"	"[sibA, QUAD1a, tp11, ryeC, b4436, ECK2068]"
"EG11643"	"dgcZ"	"[dgcZ, ydeG, ydeH, b1535, ECK1528]"
"G7627"	"tdcE"	"[tdcE, yhaS, b3114, ECK3103]"
"G7731"	"php"	"[php, yhfV, b3379, ECK3366]"
"G7726"	"frlD"	"[frlD, yhfQ, b3374, ECK3361]"
"EG10017"	"ispB"	"[ispB, cel, yhbD, b3187, ECK3176]"
"G7266"	"yfeX"	"[yfeX, b2431, ECK2426]"
"EG30098"	"spf"	"[spf, b3864, ECK3856]"
"EG11172"	"tdcD"	"[tdcD, yhaA, b3115, ECK3104]"
"G6770"	"nhoA"	"[nhoA, yddI, b1463, ECK1457]"
"EG12070"	"yojI"	"[yojI, yojJ, b2211, ECK2203]"
"G6243"	"ybaV"	"[ybaV, comEA, b0442, ECK0436]"
"G7234"	"yfdE"	"[yfdE, b2371, ECK2367]"
"G6971"	"cdgI"	"[cdgI, yeaI, b1785, ECK1783]"
"EG10582"	"metB"	"[metB, met-1, b3939, ECK3931]"
"G0-16662"	"rirA"	"[rirA]"
"G6709"	"paaA"	"[paaA, ydbO, b1388, ECK1385]"
"G7508"	"idi"	"[idi, ygfV, b2889, ECK2884]"
"EG12240"	"mdtE"	"[mdtE, yhiU, b3513, ECK3497]"
"G6806"	"tam"	"[tam, yneD, lsrE, b1519, ECK1512]"
"EG13139"	"tynA"	"[tynA, feaA, maoA, b1386, ECK1383]"
"EG11445"	"argK"	"[argK, ygfD, b2918, ECK2914]"
"EG11405"	"cydD"	"[cydD, htrD, b0887, ECK0878]"
"EG10849"	"rhsD"	"[rhsD, b0497, ECK0491]"
"EG11032"	"trxB"	"[trxB, trxR, b0888, ECK0879]"
"EG12396"	"dgcE"	"[dgcE, yegE, b2067, ECK2061]"
"EG10990"	"tdcB"	"[tdcB, tdc, b3117, ECK3106]"
"G7615"	"yqjF"	"[yqjF, b3101, ECK3092]"
"G495"	"bglA"	"[bglA, yqfC, bglD, b2901, ECK2896]"
"EG11370"	"ubiA"	"[ubiA, sdgG?, cyr, b4040, ECK4032]"
"G7192"	"yfcE"	"[yfcE, b2300, ECK2294]"
"G7928"	"kptA"	"[kptA, yjiI, b4331, ECK4322]"
"EG10027"	"ackA"	"[ackA, b2296, ECK2290]"
"G6699"	"uspF"	"[uspF, yzzL, ynaF, UP03, b1376, ECK1371]"
"EG10012"	"cydC"	"[cydC, mdrA, mdrH, surB, ycaB, b0886, ECK0877]"
"G6190"	"yahK"	"[yahK, b0325, ECK0323]"
"G6342"	"citE"	"[citE, ybdW, b0616, ECK0609]"
"G6972"	"dgcJ"	"[dgcJ, yeaJ, b1786, ECK1784]"
"EG20173"	"pta"	"[pta, b2297, ECK2291]"
"G0-16601"	"micL"	"[micL, slrA, ryeF, b4717, ECK4574]"
"EG12284"	"lyxK"	"[lyxK, lyx, xylK, sgbK, yiaP, b3580, ECK3569]"
"G6365"	"ubiF"	"[ubiF, yleB, b0662, ECK0654]"
"G0-10448"	"ydaF"	"[ydaF, b4527, ECK1352]"
"EG10628"	"fpr"	"[fpr, flxR, mvrA, b3924, ECK3916]"
"EG10622"	"murF"	"[murF, mra, b0086, ECK0087]"
"EG12016"	"yohC"	"[yohC, b2135, ECK2128]"
"EG10081"	"aroK"	"[aroK, b3390, ECK3377]"
"EG11345"	"hflD"	"[hflD, hslZ, ycfC, b1132, ECK1118]"
"G7860"	"ulaF"	"[ulaF, yjfX, sgaE, b4198, ECK4194]"
"G6776"	"bdm"	"[bdm, yddX, b1481, ECK1475]"
"G7263"	"murQ"	"[murQ, yfeU, b2428, ECK2423]"
"EG10780"	"pspE"	"[pspE, b1308, ECK1303]"
"EG11827"	"rpiB"	"[rpiB, yjcA, alsI, b4090, ECK4083]"
"EG11333"	"ubiI"	"[ubiI, visC, b2906, ECK2901]"
"G7531"	"yggW"	"[yggW, b2955, ECK2950]"
"G7517"	"scpC"	"[scpC, ygfH, b2920, ECK2916]"
"G6576"	"nagK"	"[nagK, ycfX, b1119, ECK1105]"
"G7064"	"yeeJ"	"[yeeJ, b1978, ECK1974]"
"EG10076"	"aroD"	"[aroD, b1693, ECK1691]"
"G6542"	"ycdZ"	"[ycdZ, b1036, ECK1022]"
"EG12319"	"can"	"[can, yadF, b0126, ECK0125]"
"G6532"	"dgcT"	"[dgcT, ycdT, b1025, ECK1015]"
"EG12183"	"ampG"	"[ampG, b0433, ECK0427]"
"G0-9609"	"rttR"	"[rttR, rtT, b4425, ECK1223]"
"EG10524"	"lacA"	"[lacA, b0342, ECK0339]"
"EG12438"	"menH"	"[menH, yfbB, b2263, ECK2257]"
"G7419"	"ygbL"	"[ygbL, b2738, ECK2733]"
"G7265"	"yfeW"	"[yfeW, b2430, ECK2425]"
"EG12875"	"ybhC"	"[ybhC, b0772, ECK0761]"
"EG10073"	"aroA"	"[aroA, b0908, ECK0899]"
"EG11764"	"yibH"	"[yibH, b3597, ECK3586]"
"EG11843"	"yihQ"	"[yihQ, squQ, b3878, ECK3871]"
"EG12403"	"chaC"	"[chaC, b1218, ECK1212]"
"G6621"	"ldcA"	"[ldcA, ycgQ, b1192, ECK1180]"
"EG11263"	"gspB"	"[gspB, pioO, pinO, b3322, ECK3309]"
"EG10349"	"fucI"	"[fucI, b2802, ECK2797]"
"EG11143"	"ubiG"	"[ubiG, pufX, yfaB, b2232, ECK2224]"
"EG10307"	"fic"	"[fic, ficT, b3361, ECK3349]"
"G6890"	"nemA"	"[nemA, ydhN, b1650, ECK1646]"
"EG12440"	"mpl"	"[mpl, tpl, yjfG, b4233, ECK4228]"
"G7915"	"sgcQ"	"[sgcQ, yjhM, b4303, ECK4292]"
"EG10082"	"aroL"	"[aroL, b0388, ECK0383]"
"G7497"	"ygfK"	"[ygfK, b2878, ECK2874]"
"G7932"	"yjiM"	"[yjiM, b4335, ECK4326]"
"EG10150"	"cheY"	"[cheY, b1882, ECK1883]"
"EG10041"	"ampD"	"[ampD, b0110, ECK0109]"
"G6997"	"yoaE"	"[yoaE, borG, b1816, ECK1814]"
"G81"	"uxaC"	"[uxaC, ygjY, ygjX, ygjZ, b3092, ECK3083]"
"EG11880"	"menA"	"[menA, yiiW, b3930, ECK3922]"
"G6482"	"elfC"	"[elfC, ycbS, b0940, ECK0931]"
"G6343"	"citD"	"[citD, ybdX, b0617, ECK0610]"
"G6880"	"anmK"	"[anmK, ydhH, b1640, ECK1636]"
"G0-16689"	"ynfQ"	"[ynfQ, b4724, ECK4581]"
"EG10077"	"aroE"	"[aroE, b3281, ECK3268]"
"EG10744"	"pntA"	"[pntA, b1603, ECK1598]"
"EG12002"	"yehP"	"[yehP, b2121, ECK2113]"
"G6567"	"nagZ"	"[nagZ, ycfO, b1107, ECK1093]"
"EG12705"	"yggN"	"[yggN, ecfF, b2958, ECK2953]"
"G7631"	"kbaZ"	"[kbaZ, yhaX, agaZ, b3132, ECK3120]"
"EG11476"	"ubiB"	"[ubiB, yigS, yigQ, yigR, aarF, b3835, ECK3829]"
"EG11571"	"yabI"	"[yabI, b0065, ECK0066]"
"G7911"	"yjhH"	"[yjhH, b4298, ECK4287]"
"EG10160"	"cpdB"	"[cpdB, b4213, ECK4209]"
"EG11188"	"htrL"	"[htrL, yibB, b3618, ECK3608]"
"EG10074"	"aroB"	"[aroB, b3389, ECK3376]"
"EG10015"	"rodZ"	"[rodZ, yfgA, b2516, ECK2512]"
"G6277"	"hyi"	"[hyi, ybbG, gip, b0508, ECK0501]"
"G7049"	"dgcQ"	"[dgcQ, yedQ, b1956, ECK1954]"
"EG11332"	"upp"	"[upp, uraP, b2498, ECK2494]"
"G7767"	"dcrB"	"[dcrB, yhhR, b3472, ECK3456]"
"G6627"	"dhaK"	"[dhaK, ycgT, dhaK1, b1200, ECK1188]"
"EG10370"	"ispG"	"[ispG, gcpE, b2515, ECK2511]"
"G7450"	"yqcC"	"[yqcC, b2792, ECK2786]"
"EG10425"	"hdhA"	"[hdhA, hsd, hsdH, b1619, ECK1614]"
"EG10661"	"nrdB"	"[nrdB, ftsB, b2235, ECK2227]"
"G6980"	"dgcP"	"[dgcP, yeaP, b1794, ECK1792]"
"EG11234"	"ydiB"	"[ydiB, b1692, ECK1690]"
"G6387"	"ybgQ"	"[ybgQ, b0718, ECK0707]"
"G7553"	"yghU"	"[yghU, b2989, ECK2983]"
"EG12880"	"dgcN"	"[dgcN, yfiN, b2604, ECK2601]"
"EG10048"	"apaH"	"[apaH, cfcB, b0049, ECK0050]"
"G0-16686"	"ytiC"	"[ytiC, b4720, ECK4577]"
"EG12522"	"garD"	"[garD, yhaG, b3128, ECK3116]"
"G7582"	"ubiK"	"[ubiK, yqiC, b3042, ECK3033]"
"EG12361"	"kduD"	"[kduD, yqeD, ygeC, b2842, ECK2840]"
"G6358"	"rihA"	"[rihA, ybeK, b0651, ECK0644]"
"EG12387"	"lhgO"	"[lhgO, ygaF, b2660, ECK2654]"
"EG10078"	"aroF"	"[aroF, b2601, ECK2598]"
"EG11540"	"wrbA"	"[wrbA, b1004, ECK0995]"
"G7493"	"yqeA"	"[yqeA, b2874, ECK2870]"
"EG10257"	"edd"	"[edd, b1851, ECK1852]"
"EG11265"	"cmk"	"[cmk, ycaF, mssA, ycaG, b0910, ECK0901]"
